3  listening on:  130.127.134.101:3001
3  sending request vote to the follower  4
3  sending request vote to the follower  2
3  sending request vote to the follower  0
3  sending request vote to the follower  1
Commit quorum changed successfully!, time:  1692690370338875443  commit quorum:  [0]
[0]  Meets Latency req:  false  EWMA:  map[0:Id: 0, EWMA: 56485773.336345 1:Id: 1, EWMA: 56417489.832537 2:Id: 2, EWMA: 27119380.112481 4:Id: 4, EWMA: 449854.877943]
3  Leader changing commit quorum:  [4]  time:  1692690374311040830
3  Leader changing EWMA Map:  map[0:Id: 0, EWMA: 56485773.336345 1:Id: 1, EWMA: 56417489.832537 2:Id: 2, EWMA: 27119380.112481 4:Id: 4, EWMA: 449854.877943]
Commit quorum changed successfully!, time:  1692690374338582608  commit quorum:  [4]
2023-08-22 07:46:32.131344259 +0000 UTC m=+36.890830075 ,  2023-08-22 07:46:32.143544858 +0000 UTC m=+36.903030674 ,  12200509
2023-08-22 07:46:32.131439739 +0000 UTC m=+36.890925565 ,  2023-08-22 07:46:32.143624709 +0000 UTC m=+36.903110525 ,  12184810
2023-08-22 07:46:32.131622082 +0000 UTC m=+36.891107898 ,  2023-08-22 07:46:32.143644546 +0000 UTC m=+36.903130362 ,  12022354
2023-08-22 07:46:32.131645597 +0000 UTC m=+36.891131423 ,  2023-08-22 07:46:32.143685353 +0000 UTC m=+36.903171159 ,  12039155
2023-08-22 07:46:32.131619347 +0000 UTC m=+36.891105153 ,  2023-08-22 07:46:32.143652191 +0000 UTC m=+36.903138007 ,  12032764
2023-08-22 07:46:32.131624757 +0000 UTC m=+36.891110573 ,  2023-08-22 07:46:32.143692707 +0000 UTC m=+36.903178523 ,  12067539
2023-08-22 07:46:32.131342285 +0000 UTC m=+36.890828111 ,  2023-08-22 07:46:32.143526474 +0000 UTC m=+36.903012290 ,  12183948
2023-08-22 07:46:32.145525992 +0000 UTC m=+36.905011788 ,  2023-08-22 07:46:32.15416507 +0000 UTC m=+36.913650886 ,  8639018
2023-08-22 07:46:32.14551432 +0000 UTC m=+36.905000116 ,  2023-08-22 07:46:32.15420728 +0000 UTC m=+36.913693086 ,  8692889
2023-08-22 07:46:32.145560306 +0000 UTC m=+36.905046112 ,  2023-08-22 07:46:32.154232277 +0000 UTC m=+36.913718093 ,  8671790
2023-08-22 07:46:32.14558339 +0000 UTC m=+36.905069186 ,  2023-08-22 07:46:32.154250902 +0000 UTC m=+36.913736718 ,  8667452
2023-08-22 07:46:32.145585694 +0000 UTC m=+36.905071490 ,  2023-08-22 07:46:32.154242326 +0000 UTC m=+36.913728132 ,  8656561
2023-08-22 07:46:32.145614498 +0000 UTC m=+36.905100304 ,  2023-08-22 07:46:32.154288763 +0000 UTC m=+36.913774579 ,  8674195
2023-08-22 07:46:32.145592076 +0000 UTC m=+36.905077882 ,  2023-08-22 07:46:32.15428174 +0000 UTC m=+36.913767556 ,  8689403
2023-08-22 07:46:32.145638904 +0000 UTC m=+36.905124700 ,  2023-08-22 07:46:32.154327236 +0000 UTC m=+36.913813042 ,  8688261
2023-08-22 07:46:32.14562077 +0000 UTC m=+36.905106586 ,  2023-08-22 07:46:32.154290536 +0000 UTC m=+36.913776342 ,  8669676
2023-08-22 07:46:32.145612304 +0000 UTC m=+36.905098110 ,  2023-08-22 07:46:32.154271501 +0000 UTC m=+36.913757307 ,  8659126
2023-08-22 07:46:32.14565782 +0000 UTC m=+36.905143636 ,  2023-08-22 07:46:32.154354858 +0000 UTC m=+36.913840694 ,  8696857
2023-08-22 07:46:32.14558905 +0000 UTC m=+36.905074866 ,  2023-08-22 07:46:32.15432967 +0000 UTC m=+36.913815496 ,  8740490
2023-08-22 07:46:32.145646068 +0000 UTC m=+36.905131884 ,  2023-08-22 07:46:32.15435616 +0000 UTC m=+36.913841986 ,  8710002
2023-08-22 07:46:32.145691393 +0000 UTC m=+36.905177219 ,  2023-08-22 07:46:32.154462871 +0000 UTC m=+36.913948707 ,  8771338
2023-08-22 07:46:32.145620059 +0000 UTC m=+36.905105875 ,  2023-08-22 07:46:32.154487718 +0000 UTC m=+36.913973544 ,  8867569
2023-08-22 07:46:32.145661848 +0000 UTC m=+36.905147664 ,  2023-08-22 07:46:32.154401756 +0000 UTC m=+36.913887582 ,  8739818
2023-08-22 07:46:32.145667288 +0000 UTC m=+36.905153094 ,  2023-08-22 07:46:32.154391697 +0000 UTC m=+36.913877513 ,  8724319
2023-08-22 07:46:32.14564747 +0000 UTC m=+36.905133297 ,  2023-08-22 07:46:32.154434808 +0000 UTC m=+36.913920624 ,  8787217
2023-08-22 07:46:32.14575347 +0000 UTC m=+36.905239276 ,  2023-08-22 07:46:32.154564372 +0000 UTC m=+36.914050188 ,  8810812
2023-08-22 07:46:32.145689389 +0000 UTC m=+36.905175205 ,  2023-08-22 07:46:32.15446753 +0000 UTC m=+36.913953346 ,  8778041
2023-08-22 07:46:32.145661647 +0000 UTC m=+36.905147463 ,  2023-08-22 07:46:32.154583188 +0000 UTC m=+36.914069014 ,  8921441
2023-08-22 07:46:32.145713034 +0000 UTC m=+36.905198860 ,  2023-08-22 07:46:32.154518917 +0000 UTC m=+36.914004743 ,  8805582
2023-08-22 07:46:32.145596695 +0000 UTC m=+36.905082501 ,  2023-08-22 07:46:32.154432013 +0000 UTC m=+36.913917839 ,  8835228
2023-08-22 07:46:32.145551339 +0000 UTC m=+36.905037135 ,  2023-08-22 07:46:32.15423387 +0000 UTC m=+36.913719676 ,  8682370
2023-08-22 07:46:32.145701332 +0000 UTC m=+36.905187158 ,  2023-08-22 07:46:32.154630747 +0000 UTC m=+36.914116574 ,  8929285
2023-08-22 07:46:32.156163997 +0000 UTC m=+36.915649803 ,  2023-08-22 07:46:32.174307965 +0000 UTC m=+36.933793761 ,  18143658
2023-08-22 07:46:32.156126797 +0000 UTC m=+36.915612593 ,  2023-08-22 07:46:32.174310851 +0000 UTC m=+36.933796657 ,  18183913
2023-08-22 07:46:32.156195957 +0000 UTC m=+36.915681763 ,  2023-08-22 07:46:32.174353771 +0000 UTC m=+36.933839567 ,  18157414
2023-08-22 07:46:32.156196728 +0000 UTC m=+36.915682524 ,  2023-08-22 07:46:32.174347309 +0000 UTC m=+36.933833105 ,  18150431
2023-08-22 07:46:32.156216155 +0000 UTC m=+36.915701961 ,  2023-08-22 07:46:32.174400399 +0000 UTC m=+36.933886205 ,  18184184
2023-08-22 07:46:32.156226514 +0000 UTC m=+36.915712311 ,  2023-08-22 07:46:32.174401121 +0000 UTC m=+36.933886917 ,  18174175
2023-08-22 07:46:32.15623486 +0000 UTC m=+36.915720656 ,  2023-08-22 07:46:32.174432019 +0000 UTC m=+36.933917815 ,  18197069
2023-08-22 07:46:32.156228769 +0000 UTC m=+36.915714565 ,  2023-08-22 07:46:32.174434453 +0000 UTC m=+36.933920250 ,  18205254
2023-08-22 07:46:32.156295464 +0000 UTC m=+36.915781260 ,  2023-08-22 07:46:32.174453369 +0000 UTC m=+36.933939165 ,  18157474
2023-08-22 07:46:32.172382948 +0000 UTC m=+36.931868764 ,  2023-08-22 07:46:32.184089897 +0000 UTC m=+36.943575723 ,  11706799
2023-08-22 07:46:32.172323516 +0000 UTC m=+36.931809332 ,  2023-08-22 07:46:32.184106048 +0000 UTC m=+36.943591884 ,  11782211
2023-08-22 07:46:32.172438593 +0000 UTC m=+36.931924419 ,  2023-08-22 07:46:32.184176731 +0000 UTC m=+36.943662527 ,  11738048
2023-08-22 07:46:32.1724267 +0000 UTC m=+36.931912516 ,  2023-08-22 07:46:32.184173705 +0000 UTC m=+36.943659501 ,  11746925
2023-08-22 07:46:32.172411331 +0000 UTC m=+36.931897147 ,  2023-08-22 07:46:32.184161843 +0000 UTC m=+36.943647639 ,  11750281
2023-08-22 07:46:32.172442219 +0000 UTC m=+36.931928035 ,  2023-08-22 07:46:32.184217498 +0000 UTC m=+36.943703294 ,  11775219
2023-08-22 07:46:32.172455655 +0000 UTC m=+36.931941471 ,  2023-08-22 07:46:32.184206647 +0000 UTC m=+36.943692443 ,  11750922
2023-08-22 07:46:32.172479981 +0000 UTC m=+36.931965807 ,  2023-08-22 07:46:32.184248105 +0000 UTC m=+36.943733901 ,  11768034
2023-08-22 07:46:32.172469871 +0000 UTC m=+36.931955688 ,  2023-08-22 07:46:32.184262112 +0000 UTC m=+36.943747918 ,  11792180
2023-08-22 07:46:32.172420108 +0000 UTC m=+36.931905924 ,  2023-08-22 07:46:32.184151313 +0000 UTC m=+36.943637119 ,  11731125
2023-08-22 07:46:32.172489619 +0000 UTC m=+36.931975445 ,  2023-08-22 07:46:32.184280366 +0000 UTC m=+36.943766172 ,  11790657
2023-08-22 07:46:32.172423785 +0000 UTC m=+36.931909591 ,  2023-08-22 07:46:32.184276308 +0000 UTC m=+36.943762104 ,  11852453
2023-08-22 07:46:32.172467056 +0000 UTC m=+36.931952862 ,  2023-08-22 07:46:32.184311294 +0000 UTC m=+36.943797090 ,  11844178
2023-08-22 07:46:32.172423244 +0000 UTC m=+36.931909060 ,  2023-08-22 07:46:32.184290595 +0000 UTC m=+36.943776401 ,  11867291
2023-08-22 07:46:32.172412323 +0000 UTC m=+36.931898139 ,  2023-08-22 07:46:32.184292168 +0000 UTC m=+36.943777964 ,  11879775
2023-08-22 07:46:32.172460624 +0000 UTC m=+36.931946450 ,  2023-08-22 07:46:32.184316133 +0000 UTC m=+36.943801940 ,  11855349
2023-08-22 07:46:32.183091957 +0000 UTC m=+36.942577773 ,  2023-08-22 07:46:32.200379522 +0000 UTC m=+36.959865348 ,  17287174
2023-08-22 07:46:32.183139597 +0000 UTC m=+36.942625403 ,  2023-08-22 07:46:32.200423495 +0000 UTC m=+36.959909301 ,  17283507
2023-08-22 07:46:32.183088791 +0000 UTC m=+36.942574607 ,  2023-08-22 07:46:32.200384842 +0000 UTC m=+36.959870658 ,  17295660
2023-08-22 07:46:32.183156248 +0000 UTC m=+36.942642074 ,  2023-08-22 07:46:32.200469502 +0000 UTC m=+36.959955328 ,  17313123
2023-08-22 07:46:32.183240266 +0000 UTC m=+36.942726092 ,  2023-08-22 07:46:32.200493116 +0000 UTC m=+36.959978942 ,  17252610
2023-08-22 07:46:32.183293156 +0000 UTC m=+36.942778972 ,  2023-08-22 07:46:32.200494689 +0000 UTC m=+36.959980515 ,  17201243
2023-08-22 07:46:32.18320536 +0000 UTC m=+36.942691187 ,  2023-08-22 07:46:32.200469782 +0000 UTC m=+36.959955608 ,  17264071
2023-08-22 07:46:32.18310966 +0000 UTC m=+36.942595486 ,  2023-08-22 07:46:32.200428124 +0000 UTC m=+36.959913960 ,  17317993
2023-08-22 07:46:32.183453618 +0000 UTC m=+36.942939424 ,  2023-08-22 07:46:32.200520979 +0000 UTC m=+36.960006805 ,  17067170
2023-08-22 07:46:32.183468416 +0000 UTC m=+36.942954232 ,  2023-08-22 07:46:32.200555664 +0000 UTC m=+36.960041470 ,  17086797
2023-08-22 07:46:32.183469057 +0000 UTC m=+36.942954893 ,  2023-08-22 07:46:32.200602362 +0000 UTC m=+36.960088188 ,  17132964
2023-08-22 07:46:32.183490668 +0000 UTC m=+36.942976474 ,  2023-08-22 07:46:32.200579439 +0000 UTC m=+36.960065255 ,  17088400
2023-08-22 07:46:32.183452075 +0000 UTC m=+36.942937901 ,  2023-08-22 07:46:32.20053212 +0000 UTC m=+36.960017946 ,  17079644
2023-08-22 07:46:32.183500246 +0000 UTC m=+36.942986062 ,  2023-08-22 07:46:32.200647377 +0000 UTC m=+36.960133203 ,  17147041
2023-08-22 07:46:32.183474407 +0000 UTC m=+36.942960213 ,  2023-08-22 07:46:32.200559341 +0000 UTC m=+36.960045147 ,  17084844
2023-08-22 07:46:32.183505867 +0000 UTC m=+36.942991693 ,  2023-08-22 07:46:32.200605378 +0000 UTC m=+36.960091204 ,  17099330
2023-08-22 07:46:32.18350784 +0000 UTC m=+36.942993666 ,  2023-08-22 07:46:32.200618793 +0000 UTC m=+36.960104609 ,  17110702
2023-08-22 07:46:32.183516727 +0000 UTC m=+36.943002533 ,  2023-08-22 07:46:32.200619825 +0000 UTC m=+36.960105651 ,  17102968
2023-08-22 07:46:32.183509914 +0000 UTC m=+36.942995730 ,  2023-08-22 07:46:32.200722789 +0000 UTC m=+36.960208605 ,  17212675
2023-08-22 07:46:32.183549128 +0000 UTC m=+36.943034934 ,  2023-08-22 07:46:32.200714493 +0000 UTC m=+36.960200319 ,  17164664
2023-08-22 07:46:32.183526856 +0000 UTC m=+36.943012662 ,  2023-08-22 07:46:32.200758326 +0000 UTC m=+36.960244152 ,  17231380
2023-08-22 07:46:32.183568234 +0000 UTC m=+36.943054060 ,  2023-08-22 07:46:32.200777061 +0000 UTC m=+36.960262887 ,  17208617
2023-08-22 07:46:32.18347582 +0000 UTC m=+36.942961646 ,  2023-08-22 07:46:32.200582214 +0000 UTC m=+36.960068040 ,  17106114
2023-08-22 07:46:32.183532206 +0000 UTC m=+36.943018022 ,  2023-08-22 07:46:32.20066477 +0000 UTC m=+36.960150586 ,  17132483
2023-08-22 07:46:32.183562513 +0000 UTC m=+36.943048339 ,  2023-08-22 07:46:32.200760219 +0000 UTC m=+36.960246045 ,  17197416
2023-08-22 07:46:32.203264208 +0000 UTC m=+36.962750024 ,  2023-08-22 07:46:32.211475791 +0000 UTC m=+36.970961607 ,  8211453
2023-08-22 07:46:32.203262344 +0000 UTC m=+36.962748150 ,  2023-08-22 07:46:32.211488605 +0000 UTC m=+36.970974421 ,  8225990
2023-08-22 07:46:32.203321386 +0000 UTC m=+36.962807202 ,  2023-08-22 07:46:32.211518782 +0000 UTC m=+36.971004588 ,  8197306
2023-08-22 07:46:32.203353757 +0000 UTC m=+36.962839573 ,  2023-08-22 07:46:32.211559198 +0000 UTC m=+36.971045014 ,  8205351
2023-08-22 07:46:32.203311126 +0000 UTC m=+36.962796932 ,  2023-08-22 07:46:32.211549389 +0000 UTC m=+36.971035225 ,  8237893
2023-08-22 07:46:32.203363084 +0000 UTC m=+36.962848900 ,  2023-08-22 07:46:32.211597089 +0000 UTC m=+36.971082905 ,  8233905
2023-08-22 07:46:32.20334488 +0000 UTC m=+36.962830686 ,  2023-08-22 07:46:32.211566061 +0000 UTC m=+36.971051887 ,  8220970
2023-08-22 07:46:32.203356402 +0000 UTC m=+36.962842218 ,  2023-08-22 07:46:32.21165038 +0000 UTC m=+36.971136186 ,  8293888
2023-08-22 07:46:32.203354498 +0000 UTC m=+36.962840304 ,  2023-08-22 07:46:32.211602199 +0000 UTC m=+36.971088035 ,  8247340
2023-08-22 07:46:32.213081697 +0000 UTC m=+36.972567513 ,  2023-08-22 07:46:32.223974763 +0000 UTC m=+36.983460559 ,  10892985
2023-08-22 07:46:32.213077278 +0000 UTC m=+36.972563074 ,  2023-08-22 07:46:32.223987056 +0000 UTC m=+36.983472882 ,  10909557
2023-08-22 07:46:32.213095773 +0000 UTC m=+36.972581569 ,  2023-08-22 07:46:32.224051828 +0000 UTC m=+36.983537644 ,  10955965
2023-08-22 07:46:32.213077298 +0000 UTC m=+36.972563104 ,  2023-08-22 07:46:32.224054202 +0000 UTC m=+36.983540028 ,  10976644
2023-08-22 07:46:32.213111763 +0000 UTC m=+36.972597559 ,  2023-08-22 07:46:32.224105208 +0000 UTC m=+36.983591034 ,  10993225
2023-08-22 07:46:32.213131841 +0000 UTC m=+36.972617647 ,  2023-08-22 07:46:32.2241324 +0000 UTC m=+36.983618226 ,  11000478
2023-08-22 07:46:32.213123876 +0000 UTC m=+36.972609702 ,  2023-08-22 07:46:32.224131478 +0000 UTC m=+36.983617304 ,  11007502
2023-08-22 07:46:32.213140177 +0000 UTC m=+36.972625983 ,  2023-08-22 07:46:32.224171834 +0000 UTC m=+36.983657650 ,  11031557
2023-08-22 07:46:32.213112615 +0000 UTC m=+36.972598441 ,  2023-08-22 07:46:32.224100129 +0000 UTC m=+36.983585955 ,  10987243
2023-08-22 07:46:32.213136009 +0000 UTC m=+36.972621825 ,  2023-08-22 07:46:32.22427593 +0000 UTC m=+36.983762027 ,  11139821
2023-08-22 07:46:32.21314704 +0000 UTC m=+36.972632836 ,  2023-08-22 07:46:32.224150594 +0000 UTC m=+36.983636400 ,  11003454
2023-08-22 07:46:32.21318421 +0000 UTC m=+36.972670016 ,  2023-08-22 07:46:32.226315062 +0000 UTC m=+36.985800868 ,  13130441
2023-08-22 07:46:32.213163651 +0000 UTC m=+36.972649467 ,  2023-08-22 07:46:32.226163026 +0000 UTC m=+36.985648842 ,  12998824
2023-08-22 07:46:32.213127553 +0000 UTC m=+36.972613379 ,  2023-08-22 07:46:32.226387669 +0000 UTC m=+36.985873485 ,  13259615
2023-08-22 07:46:32.213117574 +0000 UTC m=+36.972603370 ,  2023-08-22 07:46:32.226396165 +0000 UTC m=+36.985881971 ,  13278180
2023-08-22 07:46:32.213168911 +0000 UTC m=+36.972654717 ,  2023-08-22 07:46:32.226235101 +0000 UTC m=+36.985720908 ,  13065639
2023-08-22 07:46:32.229261454 +0000 UTC m=+36.988747250 ,  2023-08-22 07:46:32.239022156 +0000 UTC m=+36.998507972 ,  9760622
2023-08-22 07:46:32.229225586 +0000 UTC m=+36.988711382 ,  2023-08-22 07:46:32.239071188 +0000 UTC m=+36.998557005 ,  9845532
2023-08-22 07:46:32.229296771 +0000 UTC m=+36.988782567 ,  2023-08-22 07:46:32.239100634 +0000 UTC m=+36.998586450 ,  9803793
2023-08-22 07:46:32.229316728 +0000 UTC m=+36.988802524 ,  2023-08-22 07:46:32.239101686 +0000 UTC m=+36.998587522 ,  9784718
2023-08-22 07:46:32.229329873 +0000 UTC m=+36.988815669 ,  2023-08-22 07:46:32.239128336 +0000 UTC m=+36.998614152 ,  9798333
2023-08-22 07:46:32.229322729 +0000 UTC m=+36.988808525 ,  2023-08-22 07:46:32.23912525 +0000 UTC m=+36.998611056 ,  9802461
2023-08-22 07:46:32.229355371 +0000 UTC m=+36.988841177 ,  2023-08-22 07:46:32.239157701 +0000 UTC m=+36.998643528 ,  9801910
2023-08-22 07:46:32.229319223 +0000 UTC m=+36.988805019 ,  2023-08-22 07:46:32.23919401 +0000 UTC m=+36.998679826 ,  9874717
2023-08-22 07:46:32.229366292 +0000 UTC m=+36.988852088 ,  2023-08-22 07:46:32.239214749 +0000 UTC m=+36.998700585 ,  9848357
2023-08-22 07:46:32.229360881 +0000 UTC m=+36.988846677 ,  2023-08-22 07:46:32.23923101 +0000 UTC m=+36.998716816 ,  9870069
2023-08-22 07:46:32.229381891 +0000 UTC m=+36.988867687 ,  2023-08-22 07:46:32.23925792 +0000 UTC m=+36.998743756 ,  9875939
2023-08-22 07:46:32.229412509 +0000 UTC m=+36.988898305 ,  2023-08-22 07:46:32.239280994 +0000 UTC m=+36.998766810 ,  9868425
2023-08-22 07:46:32.229392832 +0000 UTC m=+36.988878628 ,  2023-08-22 07:46:32.239259383 +0000 UTC m=+36.998745199 ,  9866441
2023-08-22 07:46:32.229404754 +0000 UTC m=+36.988890550 ,  2023-08-22 07:46:32.239333613 +0000 UTC m=+36.998819449 ,  9928418
2023-08-22 07:46:32.229460058 +0000 UTC m=+36.988945854 ,  2023-08-22 07:46:32.23939554 +0000 UTC m=+36.998881356 ,  9935401
2023-08-22 07:46:32.229425433 +0000 UTC m=+36.988911229 ,  2023-08-22 07:46:32.239416699 +0000 UTC m=+36.998902516 ,  9991186
2023-08-22 07:46:32.229398933 +0000 UTC m=+36.988884729 ,  2023-08-22 07:46:32.239352629 +0000 UTC m=+36.998838435 ,  9953636
2023-08-22 07:46:32.229515212 +0000 UTC m=+36.989001018 ,  2023-08-22 07:46:32.239453138 +0000 UTC m=+36.998938964 ,  9937826
2023-08-22 07:46:32.2294397 +0000 UTC m=+36.988925496 ,  2023-08-22 07:46:32.239380942 +0000 UTC m=+36.998866768 ,  9941162
2023-08-22 07:46:32.22948204 +0000 UTC m=+36.988967846 ,  2023-08-22 07:46:32.239398545 +0000 UTC m=+36.998884371 ,  9916425
2023-08-22 07:46:32.229395867 +0000 UTC m=+36.988881663 ,  2023-08-22 07:46:32.239366004 +0000 UTC m=+36.998851820 ,  9970057
2023-08-22 07:46:32.229531062 +0000 UTC m=+36.989016858 ,  2023-08-22 07:46:32.239444762 +0000 UTC m=+36.998930578 ,  9913640
2023-08-22 07:46:32.229445481 +0000 UTC m=+36.988931277 ,  2023-08-22 07:46:32.239370362 +0000 UTC m=+36.998856168 ,  9924821
2023-08-22 07:46:32.229531463 +0000 UTC m=+36.989017269 ,  2023-08-22 07:46:32.239460262 +0000 UTC m=+36.998946078 ,  9928728
2023-08-22 07:46:32.229459818 +0000 UTC m=+36.988945624 ,  2023-08-22 07:46:32.239420577 +0000 UTC m=+36.998906393 ,  9960689
2023-08-22 07:46:32.240428266 +0000 UTC m=+36.999914062 ,  2023-08-22 07:46:32.251596289 +0000 UTC m=+37.011082086 ,  11167703
2023-08-22 07:46:32.240399852 +0000 UTC m=+36.999885648 ,  2023-08-22 07:46:32.251624933 +0000 UTC m=+37.011110750 ,  11224641
2023-08-22 07:46:32.240444256 +0000 UTC m=+36.999930052 ,  2023-08-22 07:46:32.251648057 +0000 UTC m=+37.011133873 ,  11203621
2023-08-22 07:46:32.240456379 +0000 UTC m=+36.999942175 ,  2023-08-22 07:46:32.251646624 +0000 UTC m=+37.011132430 ,  11190075
2023-08-22 07:46:32.240471116 +0000 UTC m=+36.999956912 ,  2023-08-22 07:46:32.251735101 +0000 UTC m=+37.011220917 ,  11263925
2023-08-22 07:46:32.240465666 +0000 UTC m=+36.999951472 ,  2023-08-22 07:46:32.251664969 +0000 UTC m=+37.011150765 ,  11199233
2023-08-22 07:46:32.240462761 +0000 UTC m=+36.999948557 ,  2023-08-22 07:46:32.251665139 +0000 UTC m=+37.011150945 ,  11202298
2023-08-22 07:46:32.240482658 +0000 UTC m=+36.999968454 ,  2023-08-22 07:46:32.251712008 +0000 UTC m=+37.011197824 ,  11229159
2023-08-22 07:46:32.240484782 +0000 UTC m=+36.999970578 ,  2023-08-22 07:46:32.251752023 +0000 UTC m=+37.011237829 ,  11267191
2023-08-22 07:46:32.252837378 +0000 UTC m=+37.012323174 ,  2023-08-22 07:46:32.265308588 +0000 UTC m=+37.024794394 ,  12471130
2023-08-22 07:46:32.252940693 +0000 UTC m=+37.012426489 ,  2023-08-22 07:46:32.265342241 +0000 UTC m=+37.024828067 ,  12401418
2023-08-22 07:46:32.252936725 +0000 UTC m=+37.012422521 ,  2023-08-22 07:46:32.26536311 +0000 UTC m=+37.024848947 ,  12426005
2023-08-22 07:46:32.252809215 +0000 UTC m=+37.012295011 ,  2023-08-22 07:46:32.265307756 +0000 UTC m=+37.024793562 ,  12498431
2023-08-22 07:46:32.252951082 +0000 UTC m=+37.012436878 ,  2023-08-22 07:46:32.265415339 +0000 UTC m=+37.024901145 ,  12464207
2023-08-22 07:46:32.252993582 +0000 UTC m=+37.012479379 ,  2023-08-22 07:46:32.265441729 +0000 UTC m=+37.024927545 ,  12448086
2023-08-22 07:46:32.252949399 +0000 UTC m=+37.012435195 ,  2023-08-22 07:46:32.265417132 +0000 UTC m=+37.024902938 ,  12467673
2023-08-22 07:46:32.253010725 +0000 UTC m=+37.012496531 ,  2023-08-22 07:46:32.265461496 +0000 UTC m=+37.024947302 ,  12450691
2023-08-22 07:46:32.255095914 +0000 UTC m=+37.014581730 ,  2023-08-22 07:46:32.265462057 +0000 UTC m=+37.024947883 ,  10365993
2023-08-22 07:46:32.255685144 +0000 UTC m=+37.015170950 ,  2023-08-22 07:46:32.265499337 +0000 UTC m=+37.024985163 ,  9814113
2023-08-22 07:46:32.25294979 +0000 UTC m=+37.012435596 ,  2023-08-22 07:46:32.265441117 +0000 UTC m=+37.024926944 ,  12491207
2023-08-22 07:46:32.255612177 +0000 UTC m=+37.015097993 ,  2023-08-22 07:46:32.265524945 +0000 UTC m=+37.025010772 ,  9912678
2023-08-22 07:46:32.255121602 +0000 UTC m=+37.014607419 ,  2023-08-22 07:46:32.265481243 +0000 UTC m=+37.024967059 ,  10359560
2023-08-22 07:46:32.255687068 +0000 UTC m=+37.015172874 ,  2023-08-22 07:46:32.265560052 +0000 UTC m=+37.025045868 ,  9872914
2023-08-22 07:46:32.255199058 +0000 UTC m=+37.014684874 ,  2023-08-22 07:46:32.265478909 +0000 UTC m=+37.024964735 ,  10279751
2023-08-22 07:46:32.255804309 +0000 UTC m=+37.015290105 ,  2023-08-22 07:46:32.265554571 +0000 UTC m=+37.025040397 ,  9750172
2023-08-22 07:46:32.267969792 +0000 UTC m=+37.027455608 ,  2023-08-22 07:46:32.276588222 +0000 UTC m=+37.036074018 ,  8618360
2023-08-22 07:46:32.267934967 +0000 UTC m=+37.027420783 ,  2023-08-22 07:46:32.276610925 +0000 UTC m=+37.036096741 ,  8675507
2023-08-22 07:46:32.267998827 +0000 UTC m=+37.027484643 ,  2023-08-22 07:46:32.276647403 +0000 UTC m=+37.036133209 ,  8648506
2023-08-22 07:46:32.26800588 +0000 UTC m=+37.027491696 ,  2023-08-22 07:46:32.276633978 +0000 UTC m=+37.036119784 ,  8627968
2023-08-22 07:46:32.268007393 +0000 UTC m=+37.027493229 ,  2023-08-22 07:46:32.276698279 +0000 UTC m=+37.036184105 ,  8690776
2023-08-22 07:46:32.268004588 +0000 UTC m=+37.027490414 ,  2023-08-22 07:46:32.276728005 +0000 UTC m=+37.036213821 ,  8723297
2023-08-22 07:46:32.268007564 +0000 UTC m=+37.027493390 ,  2023-08-22 07:46:32.276683561 +0000 UTC m=+37.036169378 ,  8675707
2023-08-22 07:46:32.268006792 +0000 UTC m=+37.027492608 ,  2023-08-22 07:46:32.276729728 +0000 UTC m=+37.036215555 ,  8722676
2023-08-22 07:46:32.268054221 +0000 UTC m=+37.027540058 ,  2023-08-22 07:46:32.276753443 +0000 UTC m=+37.036239269 ,  8699111
2023-08-22 07:46:32.268064541 +0000 UTC m=+37.027550367 ,  2023-08-22 07:46:32.276756709 +0000 UTC m=+37.036242525 ,  8692068
2023-08-22 07:46:32.268085851 +0000 UTC m=+37.027571677 ,  2023-08-22 07:46:32.276777549 +0000 UTC m=+37.036263355 ,  8691607
2023-08-22 07:46:32.2680908 +0000 UTC m=+37.027576626 ,  2023-08-22 07:46:32.276780694 +0000 UTC m=+37.036266521 ,  8689794
2023-08-22 07:46:32.268102552 +0000 UTC m=+37.027588379 ,  2023-08-22 07:46:32.276795943 +0000 UTC m=+37.036281769 ,  8693290
2023-08-22 07:46:32.268109997 +0000 UTC m=+37.027595803 ,  2023-08-22 07:46:32.276797536 +0000 UTC m=+37.036283342 ,  8687459
2023-08-22 07:46:32.268109896 +0000 UTC m=+37.027595712 ,  2023-08-22 07:46:32.276824788 +0000 UTC m=+37.036310614 ,  8714751
2023-08-22 07:46:32.268121638 +0000 UTC m=+37.027607455 ,  2023-08-22 07:46:32.276848713 +0000 UTC m=+37.036334549 ,  8726974
2023-08-22 07:46:32.268224442 +0000 UTC m=+37.027710258 ,  2023-08-22 07:46:32.276868971 +0000 UTC m=+37.036354807 ,  8644429
2023-08-22 07:46:32.268159881 +0000 UTC m=+37.027645727 ,  2023-08-22 07:46:32.276876765 +0000 UTC m=+37.036362582 ,  8716774
2023-08-22 07:46:32.268399402 +0000 UTC m=+37.027885218 ,  2023-08-22 07:46:32.276887315 +0000 UTC m=+37.036373141 ,  8487803
2023-08-22 07:46:32.268341863 +0000 UTC m=+37.027827659 ,  2023-08-22 07:46:32.276890101 +0000 UTC m=+37.036375927 ,  8548107
