3  listening on:  130.127.134.101:3001
3  sending request vote to the follower  4
3  sending request vote to the follower  1
3  sending request vote to the follower  2
3  sending request vote to the follower  0
Commit quorum changed successfully!, time:  1692646195341357238  commit quorum:  [4]
2023-08-21 19:30:17.728585192 +0000 UTC m=+37.571889120 ,  2023-08-21 19:30:17.77734255 +0000 UTC m=+37.620646458 ,  48757278
2023-08-21 19:30:17.728188254 +0000 UTC m=+37.571492192 ,  2023-08-21 19:30:17.777139447 +0000 UTC m=+37.620443365 ,  48950772
2023-08-21 19:30:17.728664631 +0000 UTC m=+37.571968550 ,  2023-08-21 19:30:17.777387915 +0000 UTC m=+37.620691833 ,  48722963
2023-08-21 19:30:17.728434087 +0000 UTC m=+37.571738015 ,  2023-08-21 19:30:17.777250436 +0000 UTC m=+37.620554354 ,  48816099
2023-08-21 19:30:17.728677916 +0000 UTC m=+37.571981855 ,  2023-08-21 19:30:17.777407893 +0000 UTC m=+37.620711801 ,  48729896
2023-08-21 19:30:17.728696802 +0000 UTC m=+37.572000720 ,  2023-08-21 19:30:17.777420767 +0000 UTC m=+37.620724675 ,  48723765
2023-08-21 19:30:17.728611932 +0000 UTC m=+37.571915870 ,  2023-08-21 19:30:17.777375171 +0000 UTC m=+37.620679089 ,  48763129
2023-08-21 19:30:17.728675021 +0000 UTC m=+37.571978959 ,  2023-08-21 19:30:17.777389628 +0000 UTC m=+37.620693536 ,  48714527
2023-08-21 19:30:17.728678357 +0000 UTC m=+37.571982285 ,  2023-08-21 19:30:17.777402122 +0000 UTC m=+37.620706030 ,  48723675
2023-08-21 19:30:17.728734092 +0000 UTC m=+37.572038000 ,  2023-08-21 19:30:17.777452978 +0000 UTC m=+37.620756896 ,  48718826
2023-08-21 19:30:17.728735896 +0000 UTC m=+37.572039824 ,  2023-08-21 19:30:17.777470731 +0000 UTC m=+37.620774639 ,  48734725
2023-08-21 19:30:17.728695209 +0000 UTC m=+37.571999147 ,  2023-08-21 19:30:17.777431367 +0000 UTC m=+37.620735275 ,  48735797
2023-08-21 19:30:17.728590061 +0000 UTC m=+37.571893989 ,  2023-08-21 19:30:17.777334925 +0000 UTC m=+37.620638833 ,  48744784
2023-08-21 19:30:17.728723843 +0000 UTC m=+37.572027751 ,  2023-08-21 19:30:17.777460101 +0000 UTC m=+37.620764009 ,  48735917
2023-08-21 19:30:17.728630347 +0000 UTC m=+37.571934255 ,  2023-08-21 19:30:17.777375161 +0000 UTC m=+37.620679069 ,  48744764
2023-08-21 19:30:17.729084783 +0000 UTC m=+37.572388711 ,  2023-08-21 19:30:17.777473055 +0000 UTC m=+37.620776973 ,  48387802
2023-08-21 19:30:17.730033439 +0000 UTC m=+37.573337347 ,  2023-08-21 19:30:17.778846793 +0000 UTC m=+37.622150711 ,  48813023
2023-08-21 19:30:17.733921542 +0000 UTC m=+37.577225460 ,  2023-08-21 19:30:17.784794364 +0000 UTC m=+37.628098282 ,  50872492
2023-08-21 19:30:17.731413709 +0000 UTC m=+37.574717617 ,  2023-08-21 19:30:17.784795987 +0000 UTC m=+37.628099915 ,  53382178
2023-08-21 19:30:17.735576389 +0000 UTC m=+37.578880297 ,  2023-08-21 19:30:17.784823479 +0000 UTC m=+37.628127407 ,  49246729
2023-08-21 19:30:17.73877319 +0000 UTC m=+37.582077108 ,  2023-08-21 19:30:17.784837355 +0000 UTC m=+37.628141263 ,  46064075
2023-08-21 19:30:17.734935522 +0000 UTC m=+37.578239430 ,  2023-08-21 19:30:17.784824751 +0000 UTC m=+37.628128669 ,  49889139
2023-08-21 19:30:17.738809077 +0000 UTC m=+37.582112995 ,  2023-08-21 19:30:17.792344874 +0000 UTC m=+37.635648782 ,  53535717
2023-08-21 19:30:17.738872667 +0000 UTC m=+37.582176575 ,  2023-08-21 19:30:17.793739491 +0000 UTC m=+37.637043399 ,  54866764
2023-08-21 19:30:17.805869105 +0000 UTC m=+37.649173034 ,  2023-08-21 19:30:17.862670193 +0000 UTC m=+37.705974111 ,  56800776
2023-08-21 19:30:17.805824702 +0000 UTC m=+37.649128620 ,  2023-08-21 19:30:17.8626795 +0000 UTC m=+37.705983408 ,  56854698
2023-08-21 19:30:17.805914561 +0000 UTC m=+37.649218489 ,  2023-08-21 19:30:17.862735145 +0000 UTC m=+37.706039073 ,  56820414
2023-08-21 19:30:17.805950779 +0000 UTC m=+37.649254697 ,  2023-08-21 19:30:17.862752588 +0000 UTC m=+37.706056506 ,  56801418
2023-08-21 19:30:17.805995834 +0000 UTC m=+37.649299772 ,  2023-08-21 19:30:17.86277514 +0000 UTC m=+37.706079058 ,  56778956
2023-08-21 19:30:17.806017866 +0000 UTC m=+37.649321784 ,  2023-08-21 19:30:17.862801139 +0000 UTC m=+37.706105057 ,  56782882
2023-08-21 19:30:17.806042793 +0000 UTC m=+37.649346711 ,  2023-08-21 19:30:17.862827188 +0000 UTC m=+37.706131106 ,  56784055
2023-08-21 19:30:17.805906406 +0000 UTC m=+37.649210324 ,  2023-08-21 19:30:17.862735616 +0000 UTC m=+37.706039534 ,  56829090
2023-08-21 19:30:17.806043584 +0000 UTC m=+37.649347512 ,  2023-08-21 19:30:17.862855201 +0000 UTC m=+37.706159109 ,  56811497
2023-08-21 19:30:17.806011814 +0000 UTC m=+37.649315732 ,  2023-08-21 19:30:17.862839612 +0000 UTC m=+37.706143550 ,  56827487
2023-08-21 19:30:17.806048303 +0000 UTC m=+37.649352231 ,  2023-08-21 19:30:17.862895357 +0000 UTC m=+37.706199265 ,  56846793
2023-08-21 19:30:17.806071366 +0000 UTC m=+37.649375284 ,  2023-08-21 19:30:17.86292369 +0000 UTC m=+37.706227608 ,  56852224
2023-08-21 19:30:17.805962732 +0000 UTC m=+37.649266660 ,  2023-08-21 19:30:17.86275373 +0000 UTC m=+37.706057638 ,  56790888
2023-08-21 19:30:17.805962872 +0000 UTC m=+37.649266800 ,  2023-08-21 19:30:17.862779168 +0000 UTC m=+37.706083086 ,  56815885
2023-08-21 19:30:17.80607858 +0000 UTC m=+37.649382498 ,  2023-08-21 19:30:17.862967332 +0000 UTC m=+37.706271280 ,  56888562
2023-08-21 19:30:17.806073781 +0000 UTC m=+37.649377699 ,  2023-08-21 19:30:17.862979475 +0000 UTC m=+37.706283403 ,  56905624
2023-08-21 19:30:17.806090001 +0000 UTC m=+37.649393930 ,  2023-08-21 19:30:17.863003029 +0000 UTC m=+37.706306947 ,  56912887
2023-08-21 19:30:17.806169361 +0000 UTC m=+37.649473289 ,  2023-08-21 19:30:17.863033477 +0000 UTC m=+37.706337395 ,  56863996
2023-08-21 19:30:17.806066537 +0000 UTC m=+37.649370465 ,  2023-08-21 19:30:17.86293953 +0000 UTC m=+37.706243438 ,  56872923
2023-08-21 19:30:17.806137631 +0000 UTC m=+37.649441559 ,  2023-08-21 19:30:17.863078682 +0000 UTC m=+37.706382590 ,  56940951
2023-08-21 19:30:17.806172487 +0000 UTC m=+37.649476405 ,  2023-08-21 19:30:17.863096215 +0000 UTC m=+37.706400143 ,  56923227
2023-08-21 19:30:17.8060522 +0000 UTC m=+37.649356118 ,  2023-08-21 19:30:17.86288673 +0000 UTC m=+37.706190648 ,  56834400
2023-08-21 19:30:17.806300007 +0000 UTC m=+37.649603935 ,  2023-08-21 19:30:17.863120791 +0000 UTC m=+37.706424709 ,  56820724
2023-08-21 19:30:17.806062039 +0000 UTC m=+37.649365957 ,  2023-08-21 19:30:17.862897931 +0000 UTC m=+37.706201849 ,  56835642
2023-08-21 19:30:17.806087056 +0000 UTC m=+37.649390984 ,  2023-08-21 19:30:17.86300886 +0000 UTC m=+37.706312778 ,  56921614
2023-08-21 19:30:17.806005803 +0000 UTC m=+37.649309721 ,  2023-08-21 19:30:17.862804235 +0000 UTC m=+37.706108143 ,  56798332
2023-08-21 19:30:17.806178358 +0000 UTC m=+37.649482286 ,  2023-08-21 19:30:17.863098078 +0000 UTC m=+37.706401986 ,  56919630
2023-08-21 19:30:17.80697574 +0000 UTC m=+37.650279678 ,  2023-08-21 19:30:17.863113497 +0000 UTC m=+37.706417405 ,  56137587
2023-08-21 19:30:17.806063522 +0000 UTC m=+37.649367440 ,  2023-08-21 19:30:17.862900166 +0000 UTC m=+37.706204074 ,  56836523
2023-08-21 19:30:17.807024952 +0000 UTC m=+37.650328870 ,  2023-08-21 19:30:17.863142432 +0000 UTC m=+37.706446350 ,  56117350
2023-08-21 19:30:17.822557265 +0000 UTC m=+37.665861183 ,  2023-08-21 19:30:17.862863326 +0000 UTC m=+37.706167244 ,  40305951
2023-08-21 19:30:17.807116054 +0000 UTC m=+37.650419972 ,  2023-08-21 19:30:17.865653391 +0000 UTC m=+37.708957309 ,  58537237
2023-08-21 19:30:17.807053917 +0000 UTC m=+37.650357835 ,  2023-08-21 19:30:17.865658671 +0000 UTC m=+37.708962579 ,  58604443
2023-08-21 19:30:17.807557776 +0000 UTC m=+37.650861694 ,  2023-08-21 19:30:17.865683588 +0000 UTC m=+37.708987506 ,  58125411
2023-08-21 19:30:17.813610806 +0000 UTC m=+37.656914714 ,  2023-08-21 19:30:17.870448843 +0000 UTC m=+37.713752761 ,  56837966
2023-08-21 19:30:17.813664407 +0000 UTC m=+37.656968325 ,  2023-08-21 19:30:17.870480923 +0000 UTC m=+37.713784851 ,  56816396
2023-08-21 19:30:17.813636715 +0000 UTC m=+37.656940623 ,  2023-08-21 19:30:17.870493707 +0000 UTC m=+37.713797625 ,  56856952
2023-08-21 19:30:17.813582663 +0000 UTC m=+37.656886571 ,  2023-08-21 19:30:17.870449333 +0000 UTC m=+37.713753262 ,  56866510
2023-08-21 19:30:17.821384807 +0000 UTC m=+37.664688715 ,  2023-08-21 19:30:17.876124832 +0000 UTC m=+37.719428761 ,  54739935
2023-08-21 19:30:17.81367115 +0000 UTC m=+37.656975068 ,  2023-08-21 19:30:17.876164357 +0000 UTC m=+37.719468275 ,  62493117
2023-08-21 19:30:17.891549813 +0000 UTC m=+37.734853731 ,  2023-08-21 19:30:17.950957339 +0000 UTC m=+37.794261247 ,  59407176
2023-08-21 19:30:17.891616098 +0000 UTC m=+37.734920016 ,  2023-08-21 19:30:17.950988338 +0000 UTC m=+37.794292246 ,  59371859
2023-08-21 19:30:17.891598064 +0000 UTC m=+37.734902012 ,  2023-08-21 19:30:17.950987656 +0000 UTC m=+37.794291574 ,  59389322
2023-08-21 19:30:17.891665431 +0000 UTC m=+37.734969349 ,  2023-08-21 19:30:17.951039434 +0000 UTC m=+37.794343342 ,  59373452
2023-08-21 19:30:17.891686471 +0000 UTC m=+37.734990399 ,  2023-08-21 19:30:17.951055654 +0000 UTC m=+37.794359562 ,  59369073
2023-08-21 19:30:17.891729171 +0000 UTC m=+37.735033099 ,  2023-08-21 19:30:17.951065222 +0000 UTC m=+37.794369130 ,  59335881
2023-08-21 19:30:17.891535296 +0000 UTC m=+37.734839204 ,  2023-08-21 19:30:17.950958822 +0000 UTC m=+37.794262730 ,  59423256
2023-08-21 19:30:17.891731756 +0000 UTC m=+37.735035684 ,  2023-08-21 19:30:17.951097002 +0000 UTC m=+37.794400910 ,  59364946
2023-08-21 19:30:17.891591121 +0000 UTC m=+37.734895039 ,  2023-08-21 19:30:17.950980042 +0000 UTC m=+37.794283960 ,  59388711
2023-08-21 19:30:17.89163312 +0000 UTC m=+37.734937048 ,  2023-08-21 19:30:17.951014737 +0000 UTC m=+37.794318645 ,  59381257
2023-08-21 19:30:17.891762804 +0000 UTC m=+37.735066722 ,  2023-08-21 19:30:17.951129023 +0000 UTC m=+37.794432931 ,  59366128
2023-08-21 19:30:17.891775719 +0000 UTC m=+37.735079647 ,  2023-08-21 19:30:17.9511491 +0000 UTC m=+37.794453008 ,  59373081
2023-08-21 19:30:17.89172311 +0000 UTC m=+37.735027038 ,  2023-08-21 19:30:17.951073328 +0000 UTC m=+37.794377236 ,  59349827
2023-08-21 19:30:17.89178699 +0000 UTC m=+37.735090908 ,  2023-08-21 19:30:17.951163207 +0000 UTC m=+37.794467115 ,  59376047
2023-08-21 19:30:17.891804182 +0000 UTC m=+37.735108100 ,  2023-08-21 19:30:17.951176181 +0000 UTC m=+37.794480099 ,  59371889
2023-08-21 19:30:17.891804082 +0000 UTC m=+37.735108010 ,  2023-08-21 19:30:17.951192382 +0000 UTC m=+37.794496310 ,  59388190
2023-08-21 19:30:17.891752355 +0000 UTC m=+37.735056273 ,  2023-08-21 19:30:17.951110237 +0000 UTC m=+37.794414155 ,  59357672
2023-08-21 19:30:17.891855439 +0000 UTC m=+37.735159377 ,  2023-08-21 19:30:17.95120757 +0000 UTC m=+37.794511479 ,  59351751
2023-08-21 19:30:17.891669539 +0000 UTC m=+37.734973467 ,  2023-08-21 19:30:17.951035577 +0000 UTC m=+37.794339495 ,  59365978
2023-08-21 19:30:17.891759438 +0000 UTC m=+37.735063366 ,  2023-08-21 19:30:17.951128982 +0000 UTC m=+37.794432901 ,  59369344
2023-08-21 19:30:17.89191457 +0000 UTC m=+37.735218508 ,  2023-08-21 19:30:17.951237737 +0000 UTC m=+37.794541645 ,  59323087
2023-08-21 19:30:17.891780568 +0000 UTC m=+37.735084486 ,  2023-08-21 19:30:17.951149922 +0000 UTC m=+37.794453830 ,  59369184
2023-08-21 19:30:17.891793863 +0000 UTC m=+37.735097791 ,  2023-08-21 19:30:17.951165161 +0000 UTC m=+37.794469079 ,  59370927
2023-08-21 19:30:17.891647097 +0000 UTC m=+37.734951025 ,  2023-08-21 19:30:17.951017462 +0000 UTC m=+37.794321380 ,  59370265
2023-08-21 19:30:17.891795897 +0000 UTC m=+37.735099815 ,  2023-08-21 19:30:17.951176602 +0000 UTC m=+37.794480510 ,  59380565
2023-08-21 19:30:17.891852854 +0000 UTC m=+37.735156762 ,  2023-08-21 19:30:17.951197562 +0000 UTC m=+37.794501470 ,  59344357
2023-08-21 19:30:17.891750481 +0000 UTC m=+37.735054399 ,  2023-08-21 19:30:17.951111069 +0000 UTC m=+37.794414977 ,  59360247
2023-08-21 19:30:17.891904902 +0000 UTC m=+37.735208830 ,  2023-08-21 19:30:17.951209594 +0000 UTC m=+37.794513512 ,  59304542
2023-08-21 19:30:17.894556185 +0000 UTC m=+37.737860113 ,  2023-08-21 19:30:17.951230263 +0000 UTC m=+37.794534171 ,  56673718
2023-08-21 19:30:17.891692392 +0000 UTC m=+37.734996320 ,  2023-08-21 19:30:17.951049082 +0000 UTC m=+37.794353000 ,  59356359
2023-08-21 19:30:17.891552468 +0000 UTC m=+37.734856396 ,  2023-08-21 19:30:17.950978259 +0000 UTC m=+37.794282177 ,  59425390
2023-08-21 19:30:17.89173381 +0000 UTC m=+37.735037728 ,  2023-08-21 19:30:17.951098966 +0000 UTC m=+37.794402884 ,  59364986
2023-08-21 19:30:17.895441633 +0000 UTC m=+37.738745551 ,  2023-08-21 19:30:17.952562773 +0000 UTC m=+37.795866691 ,  57121020
2023-08-21 19:30:17.894669779 +0000 UTC m=+37.737973697 ,  2023-08-21 19:30:17.952601476 +0000 UTC m=+37.795905384 ,  57931637
2023-08-21 19:30:17.899264884 +0000 UTC m=+37.742568802 ,  2023-08-21 19:30:17.952631392 +0000 UTC m=+37.795935410 ,  53366428
2023-08-21 19:30:17.899307293 +0000 UTC m=+37.742611201 ,  2023-08-21 19:30:17.952653504 +0000 UTC m=+37.795957412 ,  53346091
2023-08-21 19:30:17.899265715 +0000 UTC m=+37.742569623 ,  2023-08-21 19:30:17.952632113 +0000 UTC m=+37.795936031 ,  53366298
2023-08-21 19:30:17.904996989 +0000 UTC m=+37.748300897 ,  2023-08-21 19:30:17.954338677 +0000 UTC m=+37.797642586 ,  49341618
2023-08-21 19:30:17.899332661 +0000 UTC m=+37.742636579 ,  2023-08-21 19:30:17.954345941 +0000 UTC m=+37.797649859 ,  55012920
2023-08-21 19:30:17.905096176 +0000 UTC m=+37.748400094 ,  2023-08-21 19:30:17.963001624 +0000 UTC m=+37.806305552 ,  57905317
2023-08-21 19:30:17.979857159 +0000 UTC m=+37.823161077 ,  2023-08-21 19:30:18.035168841 +0000 UTC m=+37.878472759 ,  55311541
2023-08-21 19:30:17.979801925 +0000 UTC m=+37.823105843 ,  2023-08-21 19:30:18.035167328 +0000 UTC m=+37.878471246 ,  55365032
2023-08-21 19:30:17.979902725 +0000 UTC m=+37.823206653 ,  2023-08-21 19:30:18.035310217 +0000 UTC m=+37.878614135 ,  55407352
2023-08-21 19:30:17.9799112 +0000 UTC m=+37.823215129 ,  2023-08-21 19:30:18.035358037 +0000 UTC m=+37.878661955 ,  55446525
2023-08-21 19:30:17.979911892 +0000 UTC m=+37.823215820 ,  2023-08-21 19:30:18.035386541 +0000 UTC m=+37.878690449 ,  55474498
2023-08-21 19:30:17.979936448 +0000 UTC m=+37.823240376 ,  2023-08-21 19:30:18.035389055 +0000 UTC m=+37.878692963 ,  55452307
2023-08-21 19:30:17.979935246 +0000 UTC m=+37.823239174 ,  2023-08-21 19:30:18.035428029 +0000 UTC m=+37.878731937 ,  55492673
2023-08-21 19:30:17.979864593 +0000 UTC m=+37.823168521 ,  2023-08-21 19:30:18.035326858 +0000 UTC m=+37.878630766 ,  55462195
2023-08-21 19:30:17.979948992 +0000 UTC m=+37.823252910 ,  2023-08-21 19:30:18.035447806 +0000 UTC m=+37.878751714 ,  55498704
2023-08-21 19:30:17.979968719 +0000 UTC m=+37.823272647 ,  2023-08-21 19:30:18.035469307 +0000 UTC m=+37.878773215 ,  55500487
2023-08-21 19:30:17.979910299 +0000 UTC m=+37.823214237 ,  2023-08-21 19:30:18.035350823 +0000 UTC m=+37.878654741 ,  55439763
2023-08-21 19:30:17.980007382 +0000 UTC m=+37.823311300 ,  2023-08-21 19:30:18.035519261 +0000 UTC m=+37.878823169 ,  55511688
2023-08-21 19:30:17.9799696 +0000 UTC m=+37.823273529 ,  2023-08-21 19:30:18.035473474 +0000 UTC m=+37.878777392 ,  55503603
2023-08-21 19:30:17.979956115 +0000 UTC m=+37.823260043 ,  2023-08-21 19:30:18.035450331 +0000 UTC m=+37.878754249 ,  55493785
2023-08-21 19:30:17.980004586 +0000 UTC m=+37.823308504 ,  2023-08-21 19:30:18.035562071 +0000 UTC m=+37.878865979 ,  55557095
2023-08-21 19:30:17.979977285 +0000 UTC m=+37.823281213 ,  2023-08-21 19:30:18.035500605 +0000 UTC m=+37.878804514 ,  55522950
2023-08-21 19:30:17.980012571 +0000 UTC m=+37.823316489 ,  2023-08-21 19:30:18.03559856 +0000 UTC m=+37.878902478 ,  55585378
2023-08-21 19:30:17.9800279 +0000 UTC m=+37.823331818 ,  2023-08-21 19:30:18.035606876 +0000 UTC m=+37.878910784 ,  55578916
2023-08-21 19:30:17.979939985 +0000 UTC m=+37.823243903 ,  2023-08-21 19:30:18.035424903 +0000 UTC m=+37.878728821 ,  55484487
2023-08-21 19:30:17.980002222 +0000 UTC m=+37.823306140 ,  2023-08-21 19:30:18.035490987 +0000 UTC m=+37.878794895 ,  55488615
2023-08-21 19:30:17.98002231 +0000 UTC m=+37.823326248 ,  2023-08-21 19:30:18.035629969 +0000 UTC m=+37.878933877 ,  55607118
2023-08-21 19:30:17.980040935 +0000 UTC m=+37.823344853 ,  2023-08-21 19:30:18.035649045 +0000 UTC m=+37.878952953 ,  55607870
2023-08-21 19:30:17.980015457 +0000 UTC m=+37.823319385 ,  2023-08-21 19:30:18.035591246 +0000 UTC m=+37.878895154 ,  55575449
2023-08-21 19:30:17.980044902 +0000 UTC m=+37.823348830 ,  2023-08-21 19:30:18.035689501 +0000 UTC m=+37.878993409 ,  55644529
2023-08-21 19:30:17.980030155 +0000 UTC m=+37.823334073 ,  2023-08-21 19:30:18.035647582 +0000 UTC m=+37.878951490 ,  55617047
2023-08-21 19:30:17.980046936 +0000 UTC m=+37.823350854 ,  2023-08-21 19:30:18.035681316 +0000 UTC m=+37.878985234 ,  55634079
2023-08-21 19:30:17.98008103 +0000 UTC m=+37.823384948 ,  2023-08-21 19:30:18.035720149 +0000 UTC m=+37.879024057 ,  55638949
2023-08-21 19:30:17.980092261 +0000 UTC m=+37.823396190 ,  2023-08-21 19:30:18.035744034 +0000 UTC m=+37.879047952 ,  55651692
2023-08-21 19:30:17.980072063 +0000 UTC m=+37.823375981 ,  2023-08-21 19:30:18.03572088 +0000 UTC m=+37.879024788 ,  55648587
2023-08-21 19:30:17.980092131 +0000 UTC m=+37.823396069 ,  2023-08-21 19:30:18.035742421 +0000 UTC m=+37.879046329 ,  55650150
2023-08-21 19:30:17.980159087 +0000 UTC m=+37.823463005 ,  2023-08-21 19:30:18.035766626 +0000 UTC m=+37.879070535 ,  55607469
2023-08-21 19:30:17.980098032 +0000 UTC m=+37.823401950 ,  2023-08-21 19:30:18.035772908 +0000 UTC m=+37.879076816 ,  55674526
2023-08-21 19:30:17.981263788 +0000 UTC m=+37.824567716 ,  2023-08-21 19:30:18.035782025 +0000 UTC m=+37.879085934 ,  54518157
2023-08-21 19:30:17.981395536 +0000 UTC m=+37.824699444 ,  2023-08-21 19:30:18.039231743 +0000 UTC m=+37.882535661 ,  57836126
2023-08-21 19:30:17.981365109 +0000 UTC m=+37.824669027 ,  2023-08-21 19:30:18.039235149 +0000 UTC m=+37.882539077 ,  57869950
2023-08-21 19:30:17.981426124 +0000 UTC m=+37.824730042 ,  2023-08-21 19:30:18.039259555 +0000 UTC m=+37.882563493 ,  57833341
2023-08-21 19:30:17.983257413 +0000 UTC m=+37.826561331 ,  2023-08-21 19:30:18.039279192 +0000 UTC m=+37.882583120 ,  56021659
2023-08-21 19:30:17.991866998 +0000 UTC m=+37.835170906 ,  2023-08-21 19:30:18.039305231 +0000 UTC m=+37.882609139 ,  47438163
2023-08-21 19:30:17.983146404 +0000 UTC m=+37.826450312 ,  2023-08-21 19:30:18.03928899 +0000 UTC m=+37.882592898 ,  56142536
2023-08-21 19:30:17.981490405 +0000 UTC m=+37.824794313 ,  2023-08-21 19:30:18.039261358 +0000 UTC m=+37.882565286 ,  57770803
2023-08-21 19:30:18.064014147 +0000 UTC m=+37.907318065 ,  2023-08-21 19:30:18.120845 +0000 UTC m=+37.964148908 ,  56830332
2023-08-21 19:30:18.06392532 +0000 UTC m=+37.907229238 ,  2023-08-21 19:30:18.120851151 +0000 UTC m=+37.964155060 ,  56925591
2023-08-21 19:30:18.064044684 +0000 UTC m=+37.907348602 ,  2023-08-21 19:30:18.120886779 +0000 UTC m=+37.964190697 ,  56841964
2023-08-21 19:30:18.064063289 +0000 UTC m=+37.907367207 ,  2023-08-21 19:30:18.120887991 +0000 UTC m=+37.964191909 ,  56824321
2023-08-21 19:30:18.064173988 +0000 UTC m=+37.907477896 ,  2023-08-21 19:30:18.121113075 +0000 UTC m=+37.964416983 ,  56938816
2023-08-21 19:30:18.064237658 +0000 UTC m=+37.907541576 ,  2023-08-21 19:30:18.121168339 +0000 UTC m=+37.964472257 ,  56930571
2023-08-21 19:30:18.064227198 +0000 UTC m=+37.907531126 ,  2023-08-21 19:30:18.121173078 +0000 UTC m=+37.964476986 ,  56945499
2023-08-21 19:30:18.064141346 +0000 UTC m=+37.907445264 ,  2023-08-21 19:30:18.121162638 +0000 UTC m=+37.964466546 ,  57021202
2023-08-21 19:30:18.064231927 +0000 UTC m=+37.907535845 ,  2023-08-21 19:30:18.121203235 +0000 UTC m=+37.964507153 ,  56971258
2023-08-21 19:30:18.064237007 +0000 UTC m=+37.907540925 ,  2023-08-21 19:30:18.121194087 +0000 UTC m=+37.964498005 ,  56956660
2023-08-21 19:30:18.064239892 +0000 UTC m=+37.907543820 ,  2023-08-21 19:30:18.121230045 +0000 UTC m=+37.964533953 ,  56990063
2023-08-21 19:30:18.064240804 +0000 UTC m=+37.907544722 ,  2023-08-21 19:30:18.121224986 +0000 UTC m=+37.964528904 ,  56983871
2023-08-21 19:30:18.064256022 +0000 UTC m=+37.907559940 ,  2023-08-21 19:30:18.121256815 +0000 UTC m=+37.964560734 ,  57000723
2023-08-21 19:30:18.064248689 +0000 UTC m=+37.907552607 ,  2023-08-21 19:30:18.121255142 +0000 UTC m=+37.964559060 ,  57006223
2023-08-21 19:30:18.064280829 +0000 UTC m=+37.907584757 ,  2023-08-21 19:30:18.121292763 +0000 UTC m=+37.964596681 ,  57011844
2023-08-21 19:30:18.064277543 +0000 UTC m=+37.907581461 ,  2023-08-21 19:30:18.121273367 +0000 UTC m=+37.964577285 ,  56995313
2023-08-21 19:30:18.064306367 +0000 UTC m=+37.907610295 ,  2023-08-21 19:30:18.121316398 +0000 UTC m=+37.964620306 ,  57009690
2023-08-21 19:30:18.06429718 +0000 UTC m=+37.907601098 ,  2023-08-21 19:30:18.121294857 +0000 UTC m=+37.964598765 ,  56997337
2023-08-21 19:30:18.064321636 +0000 UTC m=+37.907625544 ,  2023-08-21 19:30:18.121336195 +0000 UTC m=+37.964640103 ,  57014178
2023-08-21 19:30:18.064337806 +0000 UTC m=+37.907641734 ,  2023-08-21 19:30:18.121360902 +0000 UTC m=+37.964664810 ,  57022895
2023-08-21 19:30:18.064311156 +0000 UTC m=+37.907615074 ,  2023-08-21 19:30:18.121308633 +0000 UTC m=+37.964612541 ,  56997337
2023-08-21 19:30:18.064357283 +0000 UTC m=+37.907661201 ,  2023-08-21 19:30:18.121377743 +0000 UTC m=+37.964681661 ,  57020380
2023-08-21 19:30:18.064270229 +0000 UTC m=+37.907574157 ,  2023-08-21 19:30:18.121270491 +0000 UTC m=+37.964574409 ,  57000022
2023-08-21 19:30:18.064340171 +0000 UTC m=+37.907644089 ,  2023-08-21 19:30:18.121362765 +0000 UTC m=+37.964666673 ,  57022494
2023-08-21 19:30:18.064335993 +0000 UTC m=+37.907639901 ,  2023-08-21 19:30:18.121338569 +0000 UTC m=+37.964642478 ,  57002476
2023-08-21 19:30:18.064359026 +0000 UTC m=+37.907662954 ,  2023-08-21 19:30:18.12141334 +0000 UTC m=+37.964717248 ,  57054024
2023-08-21 19:30:18.064359167 +0000 UTC m=+37.907663085 ,  2023-08-21 19:30:18.121421305 +0000 UTC m=+37.964725213 ,  57062078
2023-08-21 19:30:18.064348727 +0000 UTC m=+37.907652655 ,  2023-08-21 19:30:18.121390056 +0000 UTC m=+37.964693964 ,  57041159
2023-08-21 19:30:18.064367522 +0000 UTC m=+37.907671440 ,  2023-08-21 19:30:18.121440091 +0000 UTC m=+37.964743999 ,  57072338
