3  listening on:  130.127.134.101:3001
3  sending request vote to the follower  4
3  sending request vote to the follower  2
3  sending request vote to the follower  1
3  sending request vote to the follower  0
Commit quorum changed successfully!, time:  1692651482781482625  commit quorum:  [4]
2023-08-21 20:58:47.721317445 +0000 UTC m=+60.123745540 ,  2023-08-21 20:58:48.052610829 +0000 UTC m=+60.455038924 ,  331293284
2023-08-21 20:58:47.721410851 +0000 UTC m=+60.123838966 ,  2023-08-21 20:58:48.077679981 +0000 UTC m=+60.480108076 ,  356268619
2023-08-21 20:58:47.721464683 +0000 UTC m=+60.123892768 ,  2023-08-21 20:58:48.07774809 +0000 UTC m=+60.480176175 ,  356283356
2023-08-21 20:58:47.721502684 +0000 UTC m=+60.123930779 ,  2023-08-21 20:58:48.077819173 +0000 UTC m=+60.480247258 ,  356316389
2023-08-21 20:58:47.721568699 +0000 UTC m=+60.123996794 ,  2023-08-21 20:58:48.077814274 +0000 UTC m=+60.480242379 ,  356245205
2023-08-21 20:58:47.730746633 +0000 UTC m=+60.133174728 ,  2023-08-21 20:58:48.077851945 +0000 UTC m=+60.480280050 ,  347104801
2023-08-21 20:58:47.901875951 +0000 UTC m=+60.304304056 ,  2023-08-21 20:58:48.07788127 +0000 UTC m=+60.480309375 ,  176005049
2023-08-21 20:58:47.90193433 +0000 UTC m=+60.304362416 ,  2023-08-21 20:58:48.077952344 +0000 UTC m=+60.480380449 ,  176017933
2023-08-21 20:58:47.901991699 +0000 UTC m=+60.304419804 ,  2023-08-21 20:58:48.077979836 +0000 UTC m=+60.480407931 ,  175987987
2023-08-21 20:58:47.902016856 +0000 UTC m=+60.304444951 ,  2023-08-21 20:58:48.078007749 +0000 UTC m=+60.480435854 ,  175990812
2023-08-21 20:58:47.902038016 +0000 UTC m=+60.304466101 ,  2023-08-21 20:58:48.078029019 +0000 UTC m=+60.480457124 ,  175990702
2023-08-21 20:58:47.902099482 +0000 UTC m=+60.304527587 ,  2023-08-21 20:58:48.078049718 +0000 UTC m=+60.480477823 ,  175949905
2023-08-21 20:58:47.902177649 +0000 UTC m=+60.304605744 ,  2023-08-21 20:58:48.078070867 +0000 UTC m=+60.480498963 ,  175893158
2023-08-21 20:58:47.90248086 +0000 UTC m=+60.304908955 ,  2023-08-21 20:58:48.078092498 +0000 UTC m=+60.480520593 ,  175611478
2023-08-21 20:58:47.902491951 +0000 UTC m=+60.304920056 ,  2023-08-21 20:58:48.078127033 +0000 UTC m=+60.480555128 ,  175634992
2023-08-21 20:58:47.902503953 +0000 UTC m=+60.304932038 ,  2023-08-21 20:58:48.078141781 +0000 UTC m=+60.480569876 ,  175637728
2023-08-21 20:58:47.902044879 +0000 UTC m=+60.304472974 ,  2023-08-21 20:58:48.078049066 +0000 UTC m=+60.480477161 ,  176004127
2023-08-21 20:58:47.902017607 +0000 UTC m=+60.304445702 ,  2023-08-21 20:58:48.078027967 +0000 UTC m=+60.480456072 ,  176009869
2023-08-21 20:58:47.730816615 +0000 UTC m=+60.133244700 ,  2023-08-21 20:58:48.077848489 +0000 UTC m=+60.480276584 ,  347031713
2023-08-21 20:58:47.902107026 +0000 UTC m=+60.304535131 ,  2023-08-21 20:58:48.078075045 +0000 UTC m=+60.480503140 ,  175967939
2023-08-21 20:58:47.731077046 +0000 UTC m=+60.133505131 ,  2023-08-21 20:58:48.077927958 +0000 UTC m=+60.480356063 ,  346850832
2023-08-21 20:58:47.901999894 +0000 UTC m=+60.304428009 ,  2023-08-21 20:58:48.078010504 +0000 UTC m=+60.480438589 ,  176010530
2023-08-21 20:58:47.902479257 +0000 UTC m=+60.304907342 ,  2023-08-21 20:58:48.078111173 +0000 UTC m=+60.480539278 ,  175631486
2023-08-21 20:58:47.902483715 +0000 UTC m=+60.304911820 ,  2023-08-21 20:58:48.078126542 +0000 UTC m=+60.480554647 ,  175642737
2023-08-21 20:58:47.90193927 +0000 UTC m=+60.304367365 ,  2023-08-21 20:58:48.077951352 +0000 UTC m=+60.480379447 ,  176011902
2023-08-21 20:58:47.902497431 +0000 UTC m=+60.304925526 ,  2023-08-21 20:58:48.078141731 +0000 UTC m=+60.480569836 ,  175643959
2023-08-21 20:58:47.901992781 +0000 UTC m=+60.304420866 ,  2023-08-21 20:58:48.077971681 +0000 UTC m=+60.480399776 ,  175978840
2023-08-21 20:58:47.90253403 +0000 UTC m=+60.304962145 ,  2023-08-21 20:58:48.078156579 +0000 UTC m=+60.480584664 ,  175622449
2023-08-21 20:58:47.902527468 +0000 UTC m=+60.304955553 ,  2023-08-21 20:58:48.088487615 +0000 UTC m=+60.490915700 ,  185959847
2023-08-21 20:58:47.902794981 +0000 UTC m=+60.305223097 ,  2023-08-21 20:58:48.088489108 +0000 UTC m=+60.490917193 ,  185694046
2023-08-21 20:58:47.902814919 +0000 UTC m=+60.305243014 ,  2023-08-21 20:58:48.092435901 +0000 UTC m=+60.494863996 ,  189620612
2023-08-21 20:58:47.902850887 +0000 UTC m=+60.305279002 ,  2023-08-21 20:58:48.105242039 +0000 UTC m=+60.507670134 ,  202391072
2023-08-21 20:58:47.90284719 +0000 UTC m=+60.305275275 ,  2023-08-21 20:58:48.105245395 +0000 UTC m=+60.507673480 ,  202397765
2023-08-21 20:58:47.905551803 +0000 UTC m=+60.307979908 ,  2023-08-21 20:58:48.291996373 +0000 UTC m=+60.694424468 ,  386444460
2023-08-21 20:58:47.902862649 +0000 UTC m=+60.305290744 ,  2023-08-21 20:58:48.292009287 +0000 UTC m=+60.694437382 ,  389146518
2023-08-21 20:58:47.918396103 +0000 UTC m=+60.320824198 ,  2023-08-21 20:58:48.292069901 +0000 UTC m=+60.694497986 ,  373673648
2023-08-21 20:58:47.918360105 +0000 UTC m=+60.320788200 ,  2023-08-21 20:58:48.292049813 +0000 UTC m=+60.694477928 ,  373689338
2023-08-21 20:58:47.92983736 +0000 UTC m=+60.332265455 ,  2023-08-21 20:58:48.292116519 +0000 UTC m=+60.694544624 ,  362279049
2023-08-21 20:58:47.911817493 +0000 UTC m=+60.314245588 ,  2023-08-21 20:58:48.292051817 +0000 UTC m=+60.694479912 ,  380233923
2023-08-21 20:58:48.10664436 +0000 UTC m=+60.509072465 ,  2023-08-21 20:58:48.292240342 +0000 UTC m=+60.694668427 ,  185595902
2023-08-21 20:58:48.106634521 +0000 UTC m=+60.509062626 ,  2023-08-21 20:58:48.292271992 +0000 UTC m=+60.694700097 ,  185637371
2023-08-21 20:58:48.106505338 +0000 UTC m=+60.508933443 ,  2023-08-21 20:58:48.292167705 +0000 UTC m=+60.694595790 ,  185662017
2023-08-21 20:58:48.106658096 +0000 UTC m=+60.509086201 ,  2023-08-21 20:58:48.2923348 +0000 UTC m=+60.694762905 ,  185676624
2023-08-21 20:58:48.106691859 +0000 UTC m=+60.509119964 ,  2023-08-21 20:58:48.292358966 +0000 UTC m=+60.694787061 ,  185666976
2023-08-21 20:58:48.10669732 +0000 UTC m=+60.509125425 ,  2023-08-21 20:58:48.292390355 +0000 UTC m=+60.694818450 ,  185692724
2023-08-21 20:58:48.106727416 +0000 UTC m=+60.509155521 ,  2023-08-21 20:58:48.292439988 +0000 UTC m=+60.694868083 ,  185712452
2023-08-21 20:58:48.106804902 +0000 UTC m=+60.509232997 ,  2023-08-21 20:58:48.292485404 +0000 UTC m=+60.694913499 ,  185680442
2023-08-21 20:58:48.107707722 +0000 UTC m=+60.510135837 ,  2023-08-21 20:58:48.292509489 +0000 UTC m=+60.694937574 ,  184801356
2023-08-21 20:58:48.106618251 +0000 UTC m=+60.509046356 ,  2023-08-21 20:58:48.292198984 +0000 UTC m=+60.694627069 ,  185579862
2023-08-21 20:58:48.10787641 +0000 UTC m=+60.510304505 ,  2023-08-21 20:58:48.292550146 +0000 UTC m=+60.694978231 ,  184673625
2023-08-21 20:58:48.106701518 +0000 UTC m=+60.509129623 ,  2023-08-21 20:58:48.292375667 +0000 UTC m=+60.694803752 ,  185673798
2023-08-21 20:58:47.929766466 +0000 UTC m=+60.332194562 ,  2023-08-21 20:58:48.292148639 +0000 UTC m=+60.694576734 ,  362381882
2023-08-21 20:58:48.081557584 +0000 UTC m=+60.483985689 ,  2023-08-21 20:58:48.292169278 +0000 UTC m=+60.694597363 ,  210611624
2023-08-21 20:58:48.106714131 +0000 UTC m=+60.509142236 ,  2023-08-21 20:58:48.29245683 +0000 UTC m=+60.694884925 ,  185742629
2023-08-21 20:58:48.107654031 +0000 UTC m=+60.510082126 ,  2023-08-21 20:58:48.292476908 +0000 UTC m=+60.694905003 ,  184822777
2023-08-21 20:58:48.106663025 +0000 UTC m=+60.509091130 ,  2023-08-21 20:58:48.292334099 +0000 UTC m=+60.694762194 ,  185670693
2023-08-21 20:58:48.107747628 +0000 UTC m=+60.510175743 ,  2023-08-21 20:58:48.292524638 +0000 UTC m=+60.694952723 ,  184776919
2023-08-21 20:58:48.107713453 +0000 UTC m=+60.510141558 ,  2023-08-21 20:58:48.292511683 +0000 UTC m=+60.694939768 ,  184798150
2023-08-21 20:58:48.107729103 +0000 UTC m=+60.510157188 ,  2023-08-21 20:58:48.292533264 +0000 UTC m=+60.694961349 ,  184804111
2023-08-21 20:58:48.106677653 +0000 UTC m=+60.509105758 ,  2023-08-21 20:58:48.292356321 +0000 UTC m=+60.694784406 ,  185678557
2023-08-21 20:58:48.107931434 +0000 UTC m=+60.510359529 ,  2023-08-21 20:58:48.292553332 +0000 UTC m=+60.694981637 ,  184621747
2023-08-21 20:58:48.106577243 +0000 UTC m=+60.509005349 ,  2023-08-21 20:58:48.292225374 +0000 UTC m=+60.694653459 ,  185647799
2023-08-21 20:58:48.107936243 +0000 UTC m=+60.510364328 ,  2023-08-21 20:58:48.300439814 +0000 UTC m=+60.702867899 ,  192503200
2023-08-21 20:58:48.107942244 +0000 UTC m=+60.510370329 ,  2023-08-21 20:58:48.307086502 +0000 UTC m=+60.709514607 ,  199144067
2023-08-21 20:58:48.107963434 +0000 UTC m=+60.510391539 ,  2023-08-21 20:58:48.307084989 +0000 UTC m=+60.709513114 ,  199121435
2023-08-21 20:58:48.107969756 +0000 UTC m=+60.510397861 ,  2023-08-21 20:58:48.307113322 +0000 UTC m=+60.709541427 ,  199143406
2023-08-21 20:58:48.10800914 +0000 UTC m=+60.510437245 ,  2023-08-21 20:58:48.30711754 +0000 UTC m=+60.709545645 ,  199108070
2023-08-21 20:58:48.117307361 +0000 UTC m=+60.519735446 ,  2023-08-21 20:58:48.319187862 +0000 UTC m=+60.721615967 ,  201880110
2023-08-21 20:58:48.108083089 +0000 UTC m=+60.510511174 ,  2023-08-21 20:58:48.319189365 +0000 UTC m=+60.721617470 ,  211105905
2023-08-21 20:58:48.117360421 +0000 UTC m=+60.519788506 ,  2023-08-21 20:58:48.319212869 +0000 UTC m=+60.721640974 ,  201852378
2023-08-21 20:58:48.134098204 +0000 UTC m=+60.536526309 ,  2023-08-21 20:58:48.529645877 +0000 UTC m=+60.932073972 ,  395547362
2023-08-21 20:58:48.121263983 +0000 UTC m=+60.523692078 ,  2023-08-21 20:58:48.529662528 +0000 UTC m=+60.932090633 ,  408398395
2023-08-21 20:58:48.134134141 +0000 UTC m=+60.536562226 ,  2023-08-21 20:58:48.529683187 +0000 UTC m=+60.932111292 ,  395548736
2023-08-21 20:58:48.320888946 +0000 UTC m=+60.723317031 ,  2023-08-21 20:58:48.529739684 +0000 UTC m=+60.932167789 ,  208850457
2023-08-21 20:58:48.329221128 +0000 UTC m=+60.731649213 ,  2023-08-21 20:58:48.52971143 +0000 UTC m=+60.932139515 ,  200490252
2023-08-21 20:58:48.32093904 +0000 UTC m=+60.723367145 ,  2023-08-21 20:58:48.529794467 +0000 UTC m=+60.932222562 ,  208855297
2023-08-21 20:58:48.320947306 +0000 UTC m=+60.723375401 ,  2023-08-21 20:58:48.529816869 +0000 UTC m=+60.932244964 ,  208869182
2023-08-21 20:58:48.321083713 +0000 UTC m=+60.723511808 ,  2023-08-21 20:58:48.529846755 +0000 UTC m=+60.932274860 ,  208762912
2023-08-21 20:58:48.321153053 +0000 UTC m=+60.723581158 ,  2023-08-21 20:58:48.529897912 +0000 UTC m=+60.932326017 ,  208744769
2023-08-21 20:58:48.321202146 +0000 UTC m=+60.723630241 ,  2023-08-21 20:58:48.529916617 +0000 UTC m=+60.932344702 ,  208714411
2023-08-21 20:58:48.321572753 +0000 UTC m=+60.724000849 ,  2023-08-21 20:58:48.529946714 +0000 UTC m=+60.932374809 ,  208373799
2023-08-21 20:58:48.320869179 +0000 UTC m=+60.723297274 ,  2023-08-21 20:58:48.529711871 +0000 UTC m=+60.932139956 ,  208842332
2023-08-21 20:58:48.32159228 +0000 UTC m=+60.724020375 ,  2023-08-21 20:58:48.530033297 +0000 UTC m=+60.932461402 ,  208440796
2023-08-21 20:58:48.320875781 +0000 UTC m=+60.723303866 ,  2023-08-21 20:58:48.529735826 +0000 UTC m=+60.932163921 ,  208859855
2023-08-21 20:58:48.321052273 +0000 UTC m=+60.723480358 ,  2023-08-21 20:58:48.529844701 +0000 UTC m=+60.932272816 ,  208792058
2023-08-21 20:58:48.320923411 +0000 UTC m=+60.723351506 ,  2023-08-21 20:58:48.529770993 +0000 UTC m=+60.932199088 ,  208847371
2023-08-21 20:58:48.32109851 +0000 UTC m=+60.723526605 ,  2023-08-21 20:58:48.529864128 +0000 UTC m=+60.932292243 ,  208765538
2023-08-21 20:58:48.321139327 +0000 UTC m=+60.723567422 ,  2023-08-21 20:58:48.529865801 +0000 UTC m=+60.932293886 ,  208726414
2023-08-21 20:58:48.321148224 +0000 UTC m=+60.723576309 ,  2023-08-21 20:58:48.529881421 +0000 UTC m=+60.932309506 ,  208733146
2023-08-21 20:58:48.321145579 +0000 UTC m=+60.723573684 ,  2023-08-21 20:58:48.529880829 +0000 UTC m=+60.932308935 ,  208735150
2023-08-21 20:58:48.321185424 +0000 UTC m=+60.723613529 ,  2023-08-21 20:58:48.529899334 +0000 UTC m=+60.932327419 ,  208713840
2023-08-21 20:58:48.32148088 +0000 UTC m=+60.723908976 ,  2023-08-21 20:58:48.529917298 +0000 UTC m=+60.932345383 ,  208436357
2023-08-21 20:58:48.320892703 +0000 UTC m=+60.723320788 ,  2023-08-21 20:58:48.52978049 +0000 UTC m=+60.932208586 ,  208887417
2023-08-21 20:58:48.320934492 +0000 UTC m=+60.723362577 ,  2023-08-21 20:58:48.529798424 +0000 UTC m=+60.932226529 ,  208863722
2023-08-21 20:58:48.320829083 +0000 UTC m=+60.723257168 ,  2023-08-21 20:58:48.529681264 +0000 UTC m=+60.932109349 ,  208852090
2023-08-21 20:58:48.321521527 +0000 UTC m=+60.723949632 ,  2023-08-21 20:58:48.530000866 +0000 UTC m=+60.932428961 ,  208478998
2023-08-21 20:58:48.321584776 +0000 UTC m=+60.724012881 ,  2023-08-21 20:58:48.530033567 +0000 UTC m=+60.932461652 ,  208448691
2023-08-21 20:58:48.320943899 +0000 UTC m=+60.723372004 ,  2023-08-21 20:58:48.529822309 +0000 UTC m=+60.932250424 ,  208878010
2023-08-21 20:58:48.32160833 +0000 UTC m=+60.724036436 ,  2023-08-21 20:58:48.530053424 +0000 UTC m=+60.932481530 ,  208444993
2023-08-21 20:58:48.321609873 +0000 UTC m=+60.724037968 ,  2023-08-21 20:58:48.530054817 +0000 UTC m=+60.932482902 ,  208444594
2023-08-21 20:58:48.321665488 +0000 UTC m=+60.724093593 ,  2023-08-21 20:58:48.542273508 +0000 UTC m=+60.944701593 ,  220607660
2023-08-21 20:58:48.32162412 +0000 UTC m=+60.724052215 ,  2023-08-21 20:58:48.542271535 +0000 UTC m=+60.944699640 ,  220647244
2023-08-21 20:58:48.336640761 +0000 UTC m=+60.739068876 ,  2023-08-21 20:58:48.549657254 +0000 UTC m=+60.952085349 ,  213016303
2023-08-21 20:58:48.336662873 +0000 UTC m=+60.739090968 ,  2023-08-21 20:58:48.549698813 +0000 UTC m=+60.952126918 ,  213035789
2023-08-21 20:58:48.321694042 +0000 UTC m=+60.724122137 ,  2023-08-21 20:58:48.549662174 +0000 UTC m=+60.952090269 ,  227968001
2023-08-21 20:58:48.336665508 +0000 UTC m=+60.739093613 ,  2023-08-21 20:58:48.549714192 +0000 UTC m=+60.952142277 ,  213048323
2023-08-21 20:58:48.348015834 +0000 UTC m=+60.750443919 ,  2023-08-21 20:58:48.765580271 +0000 UTC m=+61.168008356 ,  417564307
2023-08-21 20:58:48.336698099 +0000 UTC m=+60.739126204 ,  2023-08-21 20:58:48.765585541 +0000 UTC m=+61.168013636 ,  428887322
2023-08-21 20:58:48.55853334 +0000 UTC m=+60.960961446 ,  2023-08-21 20:58:48.765731195 +0000 UTC m=+61.168159290 ,  207197764
2023-08-21 20:58:48.348148243 +0000 UTC m=+60.750576328 ,  2023-08-21 20:58:48.76570711 +0000 UTC m=+61.168135205 ,  417558807
2023-08-21 20:58:48.558586881 +0000 UTC m=+60.961014986 ,  2023-08-21 20:58:48.766660786 +0000 UTC m=+61.169088881 ,  208073504
2023-08-21 20:58:48.558610927 +0000 UTC m=+60.961039032 ,  2023-08-21 20:58:48.766723454 +0000 UTC m=+61.169151549 ,  208112176
2023-08-21 20:58:48.558693773 +0000 UTC m=+60.961121878 ,  2023-08-21 20:58:48.766878927 +0000 UTC m=+61.169307022 ,  208184773
2023-08-21 20:58:48.558930919 +0000 UTC m=+60.961359024 ,  2023-08-21 20:58:48.76690713 +0000 UTC m=+61.169335215 ,  207975500
2023-08-21 20:58:48.558967148 +0000 UTC m=+60.961395253 ,  2023-08-21 20:58:48.766952565 +0000 UTC m=+61.169380651 ,  207985337
2023-08-21 20:58:48.348096005 +0000 UTC m=+60.750524110 ,  2023-08-21 20:58:48.765708352 +0000 UTC m=+61.168136457 ,  417612067
2023-08-21 20:58:48.558559079 +0000 UTC m=+60.960987174 ,  2023-08-21 20:58:48.766629457 +0000 UTC m=+61.169057552 ,  208069937
2023-08-21 20:58:48.558614854 +0000 UTC m=+60.961042969 ,  2023-08-21 20:58:48.76675311 +0000 UTC m=+61.169181195 ,  208138176
2023-08-21 20:58:48.559063118 +0000 UTC m=+60.961491233 ,  2023-08-21 20:58:48.767070107 +0000 UTC m=+61.169498202 ,  208006518
2023-08-21 20:58:48.559048581 +0000 UTC m=+60.961476686 ,  2023-08-21 20:58:48.767089553 +0000 UTC m=+61.169517649 ,  208040612
2023-08-21 20:58:48.558630023 +0000 UTC m=+60.961058128 ,  2023-08-21 20:58:48.766807081 +0000 UTC m=+61.169235177 ,  208176968
2023-08-21 20:58:48.55861805 +0000 UTC m=+60.961046165 ,  2023-08-21 20:58:48.766824564 +0000 UTC m=+61.169252659 ,  208206294
2023-08-21 20:58:48.558667924 +0000 UTC m=+60.961096029 ,  2023-08-21 20:58:48.766875651 +0000 UTC m=+61.169303746 ,  208207657
2023-08-21 20:58:48.558589025 +0000 UTC m=+60.961017130 ,  2023-08-21 20:58:48.766725899 +0000 UTC m=+61.169153994 ,  208136503
2023-08-21 20:58:48.558963681 +0000 UTC m=+60.961391776 ,  2023-08-21 20:58:48.766929903 +0000 UTC m=+61.169357998 ,  207966162
2023-08-21 20:58:48.558560562 +0000 UTC m=+60.960988677 ,  2023-08-21 20:58:48.766628625 +0000 UTC m=+61.169056720 ,  208067653
2023-08-21 20:58:48.559211137 +0000 UTC m=+60.961639252 ,  2023-08-21 20:58:48.7671834 +0000 UTC m=+61.169611495 ,  207972183
2023-08-21 20:58:48.558974551 +0000 UTC m=+60.961402657 ,  2023-08-21 20:58:48.766955691 +0000 UTC m=+61.169383786 ,  207980979
2023-08-21 20:58:48.559049072 +0000 UTC m=+60.961477167 ,  2023-08-21 20:58:48.766991729 +0000 UTC m=+61.169419824 ,  207942317
2023-08-21 20:58:48.558529924 +0000 UTC m=+60.960958039 ,  2023-08-21 20:58:48.765728951 +0000 UTC m=+61.168157056 ,  207198817
2023-08-21 20:58:48.558648097 +0000 UTC m=+60.961076202 ,  2023-08-21 20:58:48.766817691 +0000 UTC m=+61.169245787 ,  208169194
2023-08-21 20:58:48.559161153 +0000 UTC m=+60.961589258 ,  2023-08-21 20:58:48.767150318 +0000 UTC m=+61.169578413 ,  207988804
2023-08-21 20:58:48.559083366 +0000 UTC m=+60.961511471 ,  2023-08-21 20:58:48.767159485 +0000 UTC m=+61.169587580 ,  208076039
2023-08-21 20:58:48.558587292 +0000 UTC m=+60.961015397 ,  2023-08-21 20:58:48.766658371 +0000 UTC m=+61.169086466 ,  208070709
2023-08-21 20:58:48.55920734 +0000 UTC m=+60.961635445 ,  2023-08-21 20:58:48.767218366 +0000 UTC m=+61.169646461 ,  208010906
2023-08-21 20:58:48.559043361 +0000 UTC m=+60.961471456 ,  2023-08-21 20:58:48.767002419 +0000 UTC m=+61.169430514 ,  207958998
2023-08-21 20:58:48.559256733 +0000 UTC m=+60.961684848 ,  2023-08-21 20:58:48.771099535 +0000 UTC m=+61.173527630 ,  211842702
2023-08-21 20:58:48.559299684 +0000 UTC m=+60.961727779 ,  2023-08-21 20:58:48.778595342 +0000 UTC m=+61.181023447 ,  219295218
2023-08-21 20:58:48.559561116 +0000 UTC m=+60.961989211 ,  2023-08-21 20:58:48.778598458 +0000 UTC m=+61.181026563 ,  219037252
2023-08-21 20:58:48.559599268 +0000 UTC m=+60.962027373 ,  2023-08-21 20:58:48.789026718 +0000 UTC m=+61.191454813 ,  229427359
2023-08-21 20:58:48.571127429 +0000 UTC m=+60.973555534 ,  2023-08-21 20:58:48.983813228 +0000 UTC m=+61.386241343 ,  412685689
2023-08-21 20:58:48.571227838 +0000 UTC m=+60.973655923 ,  2023-08-21 20:58:48.983879884 +0000 UTC m=+61.386307969 ,  412651925
2023-08-21 20:58:48.57848733 +0000 UTC m=+60.980915415 ,  2023-08-21 20:58:48.983904891 +0000 UTC m=+61.386333006 ,  405417340
2023-08-21 20:58:48.794503332 +0000 UTC m=+61.196931437 ,  2023-08-21 20:58:48.983990121 +0000 UTC m=+61.386418226 ,  189486689
2023-08-21 20:58:48.795579448 +0000 UTC m=+61.198007553 ,  2023-08-21 20:58:48.984043341 +0000 UTC m=+61.386471437 ,  188463833
2023-08-21 20:58:48.578615802 +0000 UTC m=+60.981043887 ,  2023-08-21 20:58:48.983944726 +0000 UTC m=+61.386372831 ,  405328824
2023-08-21 20:58:48.795739961 +0000 UTC m=+61.198168076 ,  2023-08-21 20:58:48.984087184 +0000 UTC m=+61.386515289 ,  188347093
2023-08-21 20:58:48.795777762 +0000 UTC m=+61.198205877 ,  2023-08-21 20:58:48.984114315 +0000 UTC m=+61.386542400 ,  188336473
2023-08-21 20:58:48.795793391 +0000 UTC m=+61.198221506 ,  2023-08-21 20:58:48.984130896 +0000 UTC m=+61.386559011 ,  188337405
2023-08-21 20:58:48.578478874 +0000 UTC m=+60.980906969 ,  2023-08-21 20:58:48.983916893 +0000 UTC m=+61.386345008 ,  405437589
2023-08-21 20:58:48.795839338 +0000 UTC m=+61.198267443 ,  2023-08-21 20:58:48.984185659 +0000 UTC m=+61.386613765 ,  188346221
2023-08-21 20:58:48.795480742 +0000 UTC m=+61.197908847 ,  2023-08-21 20:58:48.984027562 +0000 UTC m=+61.386455667 ,  188546629
2023-08-21 20:58:48.795539854 +0000 UTC m=+61.197967959 ,  2023-08-21 20:58:48.98402663 +0000 UTC m=+61.386454725 ,  188486666
2023-08-21 20:58:48.795906705 +0000 UTC m=+61.198334810 ,  2023-08-21 20:58:48.984236385 +0000 UTC m=+61.386664470 ,  188329610
2023-08-21 20:58:48.79567075 +0000 UTC m=+61.198098855 ,  2023-08-21 20:58:48.984057528 +0000 UTC m=+61.386485613 ,  188386708
2023-08-21 20:58:48.795745381 +0000 UTC m=+61.198173496 ,  2023-08-21 20:58:48.984079309 +0000 UTC m=+61.386507404 ,  188333858
2023-08-21 20:58:48.578523338 +0000 UTC m=+60.980951423 ,  2023-08-21 20:58:48.983953372 +0000 UTC m=+61.386381477 ,  405429954
2023-08-21 20:58:48.795757774 +0000 UTC m=+61.198185889 ,  2023-08-21 20:58:48.984095089 +0000 UTC m=+61.386523184 ,  188337245
2023-08-21 20:58:48.795756412 +0000 UTC m=+61.198184527 ,  2023-08-21 20:58:48.984097223 +0000 UTC m=+61.386525308 ,  188340721
2023-08-21 20:58:48.794344152 +0000 UTC m=+61.196772257 ,  2023-08-21 20:58:48.983971085 +0000 UTC m=+61.386399190 ,  189626833
2023-08-21 20:58:48.795778112 +0000 UTC m=+61.198206207 ,  2023-08-21 20:58:48.984117371 +0000 UTC m=+61.386545486 ,  188339129
2023-08-21 20:58:48.794410657 +0000 UTC m=+61.196838762 ,  2023-08-21 20:58:48.983974832 +0000 UTC m=+61.386402937 ,  189563825
2023-08-21 20:58:48.795802238 +0000 UTC m=+61.198230343 ,  2023-08-21 20:58:48.984133471 +0000 UTC m=+61.386561586 ,  188331143
2023-08-21 20:58:48.795430367 +0000 UTC m=+61.197858473 ,  2023-08-21 20:58:48.983992085 +0000 UTC m=+61.386420190 ,  188561627
2023-08-21 20:58:48.795811636 +0000 UTC m=+61.198239741 ,  2023-08-21 20:58:48.984163287 +0000 UTC m=+61.386591392 ,  188351551
2023-08-21 20:58:48.795843425 +0000 UTC m=+61.198271541 ,  2023-08-21 20:58:48.984188855 +0000 UTC m=+61.386616971 ,  188345329
2023-08-21 20:58:48.795829639 +0000 UTC m=+61.198257755 ,  2023-08-21 20:58:48.984167495 +0000 UTC m=+61.386595600 ,  188337415
2023-08-21 20:58:48.795900743 +0000 UTC m=+61.198328858 ,  2023-08-21 20:58:48.984209003 +0000 UTC m=+61.386637119 ,  188307880
2023-08-21 20:58:48.795898199 +0000 UTC m=+61.198326324 ,  2023-08-21 20:58:48.984206268 +0000 UTC m=+61.386634373 ,  188307689
2023-08-21 20:58:48.795668115 +0000 UTC m=+61.198096220 ,  2023-08-21 20:58:48.984047068 +0000 UTC m=+61.386475154 ,  188378593
2023-08-21 20:58:48.795901485 +0000 UTC m=+61.198329600 ,  2023-08-21 20:58:48.984235343 +0000 UTC m=+61.386663458 ,  188333758
