3  listening on:  130.127.134.101:3001
3  sending request vote to the follower  4
3  sending request vote to the follower  0
3  sending request vote to the follower  1
3  sending request vote to the follower  2
Commit quorum changed successfully!, time:  1692655019504322798  commit quorum:  [4]
2023-08-21 21:57:23.71204666 +0000 UTC m=+39.390945131 ,  2023-08-21 21:57:23.724751427 +0000 UTC m=+39.403649888 ,  12704667
2023-08-21 21:57:23.726602475 +0000 UTC m=+39.405500926 ,  2023-08-21 21:57:23.735247623 +0000 UTC m=+39.414146085 ,  8645048
2023-08-21 21:57:23.726671836 +0000 UTC m=+39.405570277 ,  2023-08-21 21:57:23.735276247 +0000 UTC m=+39.414174708 ,  8604261
2023-08-21 21:57:23.726697073 +0000 UTC m=+39.405595514 ,  2023-08-21 21:57:23.735297668 +0000 UTC m=+39.414196129 ,  8600525
2023-08-21 21:57:23.726667858 +0000 UTC m=+39.405566299 ,  2023-08-21 21:57:23.735275456 +0000 UTC m=+39.414173917 ,  8607458
2023-08-21 21:57:23.726596554 +0000 UTC m=+39.405494995 ,  2023-08-21 21:57:23.735250158 +0000 UTC m=+39.414148619 ,  8653514
2023-08-21 21:57:23.726712302 +0000 UTC m=+39.405610743 ,  2023-08-21 21:57:23.735359614 +0000 UTC m=+39.414258066 ,  8646962
2023-08-21 21:57:23.72669002 +0000 UTC m=+39.405588461 ,  2023-08-21 21:57:23.735316052 +0000 UTC m=+39.414214513 ,  8625972
2023-08-21 21:57:23.726713564 +0000 UTC m=+39.405612005 ,  2023-08-21 21:57:23.735344957 +0000 UTC m=+39.414243428 ,  8631132
2023-08-21 21:57:23.739592771 +0000 UTC m=+39.418491222 ,  2023-08-21 21:57:23.751867498 +0000 UTC m=+39.430765939 ,  12274336
2023-08-21 21:57:23.739601186 +0000 UTC m=+39.418499637 ,  2023-08-21 21:57:23.75191119 +0000 UTC m=+39.430809691 ,  12309794
2023-08-21 21:57:23.739562934 +0000 UTC m=+39.418461395 ,  2023-08-21 21:57:23.75187415 +0000 UTC m=+39.430772601 ,  12311026
2023-08-21 21:57:23.739597269 +0000 UTC m=+39.418495730 ,  2023-08-21 21:57:23.751917823 +0000 UTC m=+39.430816284 ,  12320253
2023-08-21 21:57:23.753374247 +0000 UTC m=+39.432272688 ,  2023-08-21 21:57:23.757890646 +0000 UTC m=+39.436789087 ,  4516329
2023-08-21 21:57:23.753325775 +0000 UTC m=+39.432224227 ,  2023-08-21 21:57:23.757894744 +0000 UTC m=+39.436793185 ,  4568878
2023-08-21 21:57:23.753414463 +0000 UTC m=+39.432312914 ,  2023-08-21 21:57:23.760690351 +0000 UTC m=+39.439588802 ,  7275748
2023-08-21 21:57:23.753491748 +0000 UTC m=+39.432390189 ,  2023-08-21 21:57:23.760712833 +0000 UTC m=+39.439611285 ,  7221015
2023-08-21 21:57:23.753499894 +0000 UTC m=+39.432398335 ,  2023-08-21 21:57:23.760730827 +0000 UTC m=+39.439629278 ,  7230853
2023-08-21 21:57:23.753527726 +0000 UTC m=+39.432426177 ,  2023-08-21 21:57:23.760764571 +0000 UTC m=+39.439663022 ,  7236785
2023-08-21 21:57:23.753587709 +0000 UTC m=+39.432486160 ,  2023-08-21 21:57:23.760792393 +0000 UTC m=+39.439690844 ,  7204584
2023-08-21 21:57:23.753749985 +0000 UTC m=+39.432648436 ,  2023-08-21 21:57:23.760810047 +0000 UTC m=+39.439708488 ,  7059982
2023-08-21 21:57:23.753436955 +0000 UTC m=+39.432335396 ,  2023-08-21 21:57:23.76071088 +0000 UTC m=+39.439609321 ,  7273845
2023-08-21 21:57:23.75393876 +0000 UTC m=+39.432837202 ,  2023-08-21 21:57:23.760846385 +0000 UTC m=+39.439744836 ,  6907574
2023-08-21 21:57:23.753527285 +0000 UTC m=+39.432425736 ,  2023-08-21 21:57:23.760750775 +0000 UTC m=+39.439649216 ,  7223410
2023-08-21 21:57:23.753538607 +0000 UTC m=+39.432437048 ,  2023-08-21 21:57:23.760767727 +0000 UTC m=+39.439666178 ,  7229070
2023-08-21 21:57:23.753987973 +0000 UTC m=+39.432886414 ,  2023-08-21 21:57:23.760929321 +0000 UTC m=+39.439827772 ,  6941298
2023-08-21 21:57:23.754358672 +0000 UTC m=+39.433257143 ,  2023-08-21 21:57:23.76096549 +0000 UTC m=+39.439863941 ,  6606737
2023-08-21 21:57:23.753512958 +0000 UTC m=+39.432411409 ,  2023-08-21 21:57:23.76073215 +0000 UTC m=+39.439630601 ,  7219132
2023-08-21 21:57:23.75389595 +0000 UTC m=+39.432794391 ,  2023-08-21 21:57:23.760824183 +0000 UTC m=+39.439722634 ,  6928173
2023-08-21 21:57:23.753918933 +0000 UTC m=+39.432817384 ,  2023-08-21 21:57:23.760826057 +0000 UTC m=+39.439724508 ,  6906873
2023-08-21 21:57:23.753516044 +0000 UTC m=+39.432414485 ,  2023-08-21 21:57:23.760749372 +0000 UTC m=+39.439647823 ,  7233278
2023-08-21 21:57:23.75393336 +0000 UTC m=+39.432831801 ,  2023-08-21 21:57:23.760863247 +0000 UTC m=+39.439761698 ,  6929827
2023-08-21 21:57:23.753650577 +0000 UTC m=+39.432549029 ,  2023-08-21 21:57:23.760782645 +0000 UTC m=+39.439681086 ,  7131987
2023-08-21 21:57:23.753940884 +0000 UTC m=+39.432839326 ,  2023-08-21 21:57:23.76089117 +0000 UTC m=+39.439789631 ,  6950214
2023-08-21 21:57:23.753941766 +0000 UTC m=+39.432840207 ,  2023-08-21 21:57:23.760899024 +0000 UTC m=+39.439797465 ,  6957208
2023-08-21 21:57:23.753945313 +0000 UTC m=+39.432843764 ,  2023-08-21 21:57:23.760908713 +0000 UTC m=+39.439807154 ,  6963339
2023-08-21 21:57:23.753965731 +0000 UTC m=+39.432864182 ,  2023-08-21 21:57:23.760912099 +0000 UTC m=+39.439810550 ,  6946298
2023-08-21 21:57:23.753380939 +0000 UTC m=+39.432279390 ,  2023-08-21 21:57:23.760693868 +0000 UTC m=+39.439592309 ,  7312859
2023-08-21 21:57:23.753987342 +0000 UTC m=+39.432885783 ,  2023-08-21 21:57:23.760946584 +0000 UTC m=+39.439845025 ,  6959162
2023-08-21 21:57:23.753785862 +0000 UTC m=+39.432684303 ,  2023-08-21 21:57:23.760803594 +0000 UTC m=+39.439702046 ,  7017662
2023-08-21 21:57:23.754001338 +0000 UTC m=+39.432899779 ,  2023-08-21 21:57:23.760972803 +0000 UTC m=+39.439871254 ,  6971395
2023-08-21 21:57:23.764231333 +0000 UTC m=+39.443129794 ,  2023-08-21 21:57:23.7778857 +0000 UTC m=+39.456784161 ,  13654066
2023-08-21 21:57:23.764247584 +0000 UTC m=+39.443146045 ,  2023-08-21 21:57:23.777927879 +0000 UTC m=+39.456826330 ,  13680145
2023-08-21 21:57:23.764201988 +0000 UTC m=+39.443100449 ,  2023-08-21 21:57:23.77789114 +0000 UTC m=+39.456789591 ,  13688932
2023-08-21 21:57:23.76426151 +0000 UTC m=+39.443159961 ,  2023-08-21 21:57:23.778009162 +0000 UTC m=+39.456907624 ,  13747582
2023-08-21 21:57:23.7642721 +0000 UTC m=+39.443170551 ,  2023-08-21 21:57:23.778052835 +0000 UTC m=+39.456951276 ,  13780675
2023-08-21 21:57:23.764264716 +0000 UTC m=+39.443163167 ,  2023-08-21 21:57:23.778084865 +0000 UTC m=+39.456983316 ,  13820049
2023-08-21 21:57:23.764258675 +0000 UTC m=+39.443157126 ,  2023-08-21 21:57:23.77801834 +0000 UTC m=+39.456916781 ,  13759334
2023-08-21 21:57:23.764244798 +0000 UTC m=+39.443143259 ,  2023-08-21 21:57:23.777971311 +0000 UTC m=+39.456869762 ,  13726383
2023-08-21 21:57:23.780803277 +0000 UTC m=+39.459701738 ,  2023-08-21 21:57:23.790431798 +0000 UTC m=+39.469330249 ,  9628441
2023-08-21 21:57:23.780822423 +0000 UTC m=+39.459720884 ,  2023-08-21 21:57:23.790457016 +0000 UTC m=+39.469355457 ,  9634463
2023-08-21 21:57:23.780858261 +0000 UTC m=+39.459756722 ,  2023-08-21 21:57:23.790456184 +0000 UTC m=+39.469354635 ,  9597813
2023-08-21 21:57:23.780751159 +0000 UTC m=+39.459649610 ,  2023-08-21 21:57:23.790435886 +0000 UTC m=+39.469334327 ,  9684377
2023-08-21 21:57:23.786735905 +0000 UTC m=+39.465634356 ,  2023-08-21 21:57:23.800837073 +0000 UTC m=+39.479735514 ,  14101098
2023-08-21 21:57:23.786707892 +0000 UTC m=+39.465606343 ,  2023-08-21 21:57:23.800883821 +0000 UTC m=+39.479782262 ,  14175869
2023-08-21 21:57:23.789549757 +0000 UTC m=+39.468448208 ,  2023-08-21 21:57:23.800909169 +0000 UTC m=+39.479807630 ,  11359272
2023-08-21 21:57:23.789586876 +0000 UTC m=+39.468485327 ,  2023-08-21 21:57:23.800968902 +0000 UTC m=+39.479867343 ,  11381965
2023-08-21 21:57:23.789649034 +0000 UTC m=+39.468547495 ,  2023-08-21 21:57:23.801013405 +0000 UTC m=+39.479911856 ,  11364301
2023-08-21 21:57:23.78981704 +0000 UTC m=+39.468715491 ,  2023-08-21 21:57:23.801061386 +0000 UTC m=+39.479959857 ,  11244256
2023-08-21 21:57:23.789938389 +0000 UTC m=+39.468836830 ,  2023-08-21 21:57:23.801102283 +0000 UTC m=+39.480000724 ,  11163844
2023-08-21 21:57:23.789940463 +0000 UTC m=+39.468838914 ,  2023-08-21 21:57:23.801125366 +0000 UTC m=+39.480023817 ,  11184843
2023-08-21 21:57:23.789998081 +0000 UTC m=+39.468896552 ,  2023-08-21 21:57:23.801156234 +0000 UTC m=+39.480054706 ,  11158053
2023-08-21 21:57:23.78955135 +0000 UTC m=+39.468449801 ,  2023-08-21 21:57:23.800907065 +0000 UTC m=+39.479805506 ,  11355585
2023-08-21 21:57:23.789622954 +0000 UTC m=+39.468521405 ,  2023-08-21 21:57:23.800997295 +0000 UTC m=+39.479895746 ,  11374281
2023-08-21 21:57:23.789611904 +0000 UTC m=+39.468510355 ,  2023-08-21 21:57:23.800998457 +0000 UTC m=+39.479896928 ,  11386443
2023-08-21 21:57:23.789635819 +0000 UTC m=+39.468534270 ,  2023-08-21 21:57:23.801012353 +0000 UTC m=+39.479910814 ,  11376444
2023-08-21 21:57:23.789554536 +0000 UTC m=+39.468452987 ,  2023-08-21 21:57:23.800929938 +0000 UTC m=+39.479828389 ,  11375342
2023-08-21 21:57:23.789696002 +0000 UTC m=+39.468594453 ,  2023-08-21 21:57:23.801038873 +0000 UTC m=+39.479937314 ,  11342811
2023-08-21 21:57:23.789671967 +0000 UTC m=+39.468570418 ,  2023-08-21 21:57:23.801046367 +0000 UTC m=+39.479944819 ,  11374340
2023-08-21 21:57:23.789750495 +0000 UTC m=+39.468648946 ,  2023-08-21 21:57:23.801059552 +0000 UTC m=+39.479957993 ,  11308997
2023-08-21 21:57:23.789847467 +0000 UTC m=+39.468745908 ,  2023-08-21 21:57:23.801083337 +0000 UTC m=+39.479981778 ,  11235820
2023-08-21 21:57:23.789833551 +0000 UTC m=+39.468732002 ,  2023-08-21 21:57:23.801091422 +0000 UTC m=+39.479989873 ,  11257821
2023-08-21 21:57:23.789558232 +0000 UTC m=+39.468456684 ,  2023-08-21 21:57:23.800931351 +0000 UTC m=+39.479829792 ,  11373058
2023-08-21 21:57:23.789884637 +0000 UTC m=+39.468783089 ,  2023-08-21 21:57:23.801106561 +0000 UTC m=+39.480005012 ,  11221853
2023-08-21 21:57:23.78958352 +0000 UTC m=+39.468481971 ,  2023-08-21 21:57:23.800946409 +0000 UTC m=+39.479844850 ,  11362749
2023-08-21 21:57:23.789946444 +0000 UTC m=+39.468844885 ,  2023-08-21 21:57:23.801125286 +0000 UTC m=+39.480023737 ,  11178792
2023-08-21 21:57:23.789585013 +0000 UTC m=+39.468483474 ,  2023-08-21 21:57:23.800949234 +0000 UTC m=+39.479847686 ,  11364101
2023-08-21 21:57:23.789965099 +0000 UTC m=+39.468863540 ,  2023-08-21 21:57:23.801151776 +0000 UTC m=+39.480050227 ,  11186627
2023-08-21 21:57:23.790219058 +0000 UTC m=+39.469117509 ,  2023-08-21 21:57:23.801168397 +0000 UTC m=+39.480066838 ,  10949269
2023-08-21 21:57:23.790060489 +0000 UTC m=+39.468958930 ,  2023-08-21 21:57:23.801167526 +0000 UTC m=+39.480065977 ,  11106977
2023-08-21 21:57:23.789590153 +0000 UTC m=+39.468488594 ,  2023-08-21 21:57:23.800969873 +0000 UTC m=+39.479868324 ,  11379670
2023-08-21 21:57:23.806856615 +0000 UTC m=+39.485755076 ,  2023-08-21 21:57:23.81848821 +0000 UTC m=+39.497386651 ,  11631425
2023-08-21 21:57:23.806781102 +0000 UTC m=+39.485679553 ,  2023-08-21 21:57:23.818493831 +0000 UTC m=+39.497392272 ,  11712538
2023-08-21 21:57:23.806880069 +0000 UTC m=+39.485778520 ,  2023-08-21 21:57:23.818544336 +0000 UTC m=+39.497442787 ,  11663866
2023-08-21 21:57:23.806895388 +0000 UTC m=+39.485793839 ,  2023-08-21 21:57:23.818536942 +0000 UTC m=+39.497435393 ,  11641143
2023-08-21 21:57:23.806931987 +0000 UTC m=+39.485830448 ,  2023-08-21 21:57:23.818612865 +0000 UTC m=+39.497511316 ,  11680808
2023-08-21 21:57:23.806939791 +0000 UTC m=+39.485838262 ,  2023-08-21 21:57:23.818613937 +0000 UTC m=+39.497512388 ,  11673765
2023-08-21 21:57:23.806906619 +0000 UTC m=+39.485805080 ,  2023-08-21 21:57:23.818577979 +0000 UTC m=+39.497476440 ,  11671030
2023-08-21 21:57:23.806896269 +0000 UTC m=+39.485794730 ,  2023-08-21 21:57:23.818585213 +0000 UTC m=+39.497483664 ,  11688684
2023-08-21 21:57:23.819296453 +0000 UTC m=+39.498194894 ,  2023-08-21 21:57:23.82928343 +0000 UTC m=+39.508181871 ,  9986907
2023-08-21 21:57:23.819293317 +0000 UTC m=+39.498191758 ,  2023-08-21 21:57:23.829331751 +0000 UTC m=+39.508230192 ,  10038334
2023-08-21 21:57:23.819362477 +0000 UTC m=+39.498260918 ,  2023-08-21 21:57:23.829351368 +0000 UTC m=+39.508249809 ,  9988831
2023-08-21 21:57:23.819339314 +0000 UTC m=+39.498237755 ,  2023-08-21 21:57:23.829355956 +0000 UTC m=+39.508254397 ,  10016592
2023-08-21 21:57:23.829658486 +0000 UTC m=+39.508556927 ,  2023-08-21 21:57:23.846278301 +0000 UTC m=+39.525176752 ,  16619695
2023-08-21 21:57:23.829975654 +0000 UTC m=+39.508874115 ,  2023-08-21 21:57:23.846329187 +0000 UTC m=+39.525227638 ,  16353412
2023-08-21 21:57:23.829683353 +0000 UTC m=+39.508581794 ,  2023-08-21 21:57:23.84630457 +0000 UTC m=+39.525203011 ,  16621107
2023-08-21 21:57:23.830000581 +0000 UTC m=+39.508899022 ,  2023-08-21 21:57:23.846401844 +0000 UTC m=+39.525300295 ,  16401132
2023-08-21 21:57:23.830041699 +0000 UTC m=+39.508940140 ,  2023-08-21 21:57:23.846447099 +0000 UTC m=+39.525345560 ,  16405119
2023-08-21 21:57:23.830004438 +0000 UTC m=+39.508902879 ,  2023-08-21 21:57:23.846495811 +0000 UTC m=+39.525394262 ,  16491242
2023-08-21 21:57:23.829979191 +0000 UTC m=+39.508877632 ,  2023-08-21 21:57:23.846401603 +0000 UTC m=+39.525300054 ,  16422312
2023-08-21 21:57:23.830059141 +0000 UTC m=+39.508957612 ,  2023-08-21 21:57:23.846543731 +0000 UTC m=+39.525442182 ,  16484490
2023-08-21 21:57:23.830086713 +0000 UTC m=+39.508985184 ,  2023-08-21 21:57:23.8465647 +0000 UTC m=+39.525463151 ,  16477907
2023-08-21 21:57:23.829598864 +0000 UTC m=+39.508497315 ,  2023-08-21 21:57:23.846280525 +0000 UTC m=+39.525178976 ,  16681501
2023-08-21 21:57:23.830153499 +0000 UTC m=+39.509051940 ,  2023-08-21 21:57:23.846611318 +0000 UTC m=+39.525509769 ,  16457519
2023-08-21 21:57:23.829779755 +0000 UTC m=+39.508678226 ,  2023-08-21 21:57:23.846305612 +0000 UTC m=+39.525204073 ,  16525657
2023-08-21 21:57:23.830445259 +0000 UTC m=+39.509343700 ,  2023-08-21 21:57:23.846646484 +0000 UTC m=+39.525545026 ,  16201125
2023-08-21 21:57:23.830513097 +0000 UTC m=+39.509411558 ,  2023-08-21 21:57:23.84666534 +0000 UTC m=+39.525563801 ,  16151993
2023-08-21 21:57:23.830556759 +0000 UTC m=+39.509455210 ,  2023-08-21 21:57:23.846706137 +0000 UTC m=+39.525604588 ,  16149218
2023-08-21 21:57:23.830653672 +0000 UTC m=+39.509552143 ,  2023-08-21 21:57:23.846721967 +0000 UTC m=+39.525620418 ,  16068195
2023-08-21 21:57:23.830124004 +0000 UTC m=+39.509022445 ,  2023-08-21 21:57:23.846602001 +0000 UTC m=+39.525500442 ,  16477866
2023-08-21 21:57:23.830433807 +0000 UTC m=+39.509332268 ,  2023-08-21 21:57:23.846612901 +0000 UTC m=+39.525511362 ,  16179004
2023-08-21 21:57:23.830071254 +0000 UTC m=+39.508969695 ,  2023-08-21 21:57:23.846546897 +0000 UTC m=+39.525445358 ,  16475473
2023-08-21 21:57:23.830515241 +0000 UTC m=+39.509413712 ,  2023-08-21 21:57:23.846662054 +0000 UTC m=+39.525560515 ,  16146522
2023-08-21 21:57:23.830076284 +0000 UTC m=+39.508974735 ,  2023-08-21 21:57:23.84656445 +0000 UTC m=+39.525462911 ,  16487815
2023-08-21 21:57:23.83053094 +0000 UTC m=+39.509429391 ,  2023-08-21 21:57:23.846679537 +0000 UTC m=+39.525577998 ,  16148507
2023-08-21 21:57:23.830537192 +0000 UTC m=+39.509435633 ,  2023-08-21 21:57:23.846679797 +0000 UTC m=+39.525578248 ,  16142525
2023-08-21 21:57:23.829970464 +0000 UTC m=+39.508868905 ,  2023-08-21 21:57:23.846366888 +0000 UTC m=+39.525265339 ,  16396003
2023-08-21 21:57:23.830543795 +0000 UTC m=+39.509442256 ,  2023-08-21 21:57:23.846702209 +0000 UTC m=+39.525600671 ,  16158324
2023-08-21 21:57:23.830140635 +0000 UTC m=+39.509039096 ,  2023-08-21 21:57:23.846589277 +0000 UTC m=+39.525487738 ,  16448341
2023-08-21 21:57:23.830593117 +0000 UTC m=+39.509491569 ,  2023-08-21 21:57:23.84675046 +0000 UTC m=+39.525648911 ,  16156972
2023-08-21 21:57:23.830507035 +0000 UTC m=+39.509405476 ,  2023-08-21 21:57:23.846634973 +0000 UTC m=+39.525533434 ,  16127597
2023-08-21 21:57:23.847441903 +0000 UTC m=+39.526340344 ,  2023-08-21 21:57:23.857802083 +0000 UTC m=+39.536700534 ,  10360110
2023-08-21 21:57:23.847407238 +0000 UTC m=+39.526305679 ,  2023-08-21 21:57:23.857857958 +0000 UTC m=+39.536756409 ,  10450610
2023-08-21 21:57:23.847491727 +0000 UTC m=+39.526390168 ,  2023-08-21 21:57:23.857892163 +0000 UTC m=+39.536790634 ,  10400286
2023-08-21 21:57:23.847501045 +0000 UTC m=+39.526399486 ,  2023-08-21 21:57:23.857921498 +0000 UTC m=+39.536819959 ,  10420373
2023-08-21 21:57:23.847460638 +0000 UTC m=+39.526359090 ,  2023-08-21 21:57:23.857868158 +0000 UTC m=+39.536766619 ,  10407449
2023-08-21 21:57:23.847462342 +0000 UTC m=+39.526360783 ,  2023-08-21 21:57:23.857861886 +0000 UTC m=+39.536760347 ,  10399474
2023-08-21 21:57:23.847514951 +0000 UTC m=+39.526413402 ,  2023-08-21 21:57:23.857923522 +0000 UTC m=+39.536821973 ,  10408461
2023-08-21 21:57:23.847462171 +0000 UTC m=+39.526360612 ,  2023-08-21 21:57:23.857892223 +0000 UTC m=+39.536790684 ,  10429952
2023-08-21 21:57:23.858156581 +0000 UTC m=+39.537055052 ,  2023-08-21 21:57:23.868609486 +0000 UTC m=+39.547507927 ,  10452825
2023-08-21 21:57:23.858123318 +0000 UTC m=+39.537021769 ,  2023-08-21 21:57:23.868632178 +0000 UTC m=+39.547530650 ,  10508410
2023-08-21 21:57:23.858328956 +0000 UTC m=+39.537227437 ,  2023-08-21 21:57:23.868657035 +0000 UTC m=+39.547555476 ,  10327949
2023-08-21 21:57:23.858225331 +0000 UTC m=+39.537123782 ,  2023-08-21 21:57:23.868658538 +0000 UTC m=+39.547557009 ,  10433107
2023-08-21 21:57:23.875119902 +0000 UTC m=+39.554018353 ,  2023-08-21 21:57:23.885153617 +0000 UTC m=+39.564052078 ,  10033615
2023-08-21 21:57:23.87508722 +0000 UTC m=+39.553985671 ,  2023-08-21 21:57:23.885181449 +0000 UTC m=+39.564079890 ,  10093818
2023-08-21 21:57:23.875140952 +0000 UTC m=+39.554039413 ,  2023-08-21 21:57:23.885223058 +0000 UTC m=+39.564121519 ,  10082015
2023-08-21 21:57:23.875138758 +0000 UTC m=+39.554037209 ,  2023-08-21 21:57:23.885227045 +0000 UTC m=+39.564125516 ,  10087836
2023-08-21 21:57:23.8753631 +0000 UTC m=+39.554261571 ,  2023-08-21 21:57:23.885290635 +0000 UTC m=+39.564189106 ,  9927174
2023-08-21 21:57:23.875393758 +0000 UTC m=+39.554292219 ,  2023-08-21 21:57:23.885349165 +0000 UTC m=+39.564247616 ,  9955027
2023-08-21 21:57:23.875521849 +0000 UTC m=+39.554420320 ,  2023-08-21 21:57:23.885380604 +0000 UTC m=+39.564279065 ,  9858655
2023-08-21 21:57:23.875444213 +0000 UTC m=+39.554342684 ,  2023-08-21 21:57:23.885351349 +0000 UTC m=+39.564249810 ,  9907036
2023-08-21 21:57:23.875555803 +0000 UTC m=+39.554454254 ,  2023-08-21 21:57:23.885418356 +0000 UTC m=+39.564316807 ,  9862472
2023-08-21 21:57:23.875533141 +0000 UTC m=+39.554431602 ,  2023-08-21 21:57:23.885391795 +0000 UTC m=+39.564290257 ,  9858554
2023-08-21 21:57:23.875563047 +0000 UTC m=+39.554461508 ,  2023-08-21 21:57:23.885467989 +0000 UTC m=+39.564366460 ,  9904682
2023-08-21 21:57:23.875562416 +0000 UTC m=+39.554460887 ,  2023-08-21 21:57:23.885514186 +0000 UTC m=+39.564412647 ,  9951349
2023-08-21 21:57:23.87529953 +0000 UTC m=+39.554198002 ,  2023-08-21 21:57:23.885334888 +0000 UTC m=+39.564233349 ,  10035257
2023-08-21 21:57:23.875578035 +0000 UTC m=+39.554476496 ,  2023-08-21 21:57:23.885556045 +0000 UTC m=+39.564454526 ,  9977609
2023-08-21 21:57:23.87559129 +0000 UTC m=+39.554489751 ,  2023-08-21 21:57:23.885579609 +0000 UTC m=+39.564478080 ,  9987959
2023-08-21 21:57:23.875527259 +0000 UTC m=+39.554425721 ,  2023-08-21 21:57:23.885399891 +0000 UTC m=+39.564298352 ,  9872531
2023-08-21 21:57:23.875854807 +0000 UTC m=+39.554753268 ,  2023-08-21 21:57:23.885627349 +0000 UTC m=+39.564525820 ,  9772452
2023-08-21 21:57:23.875567926 +0000 UTC m=+39.554466377 ,  2023-08-21 21:57:23.88555364 +0000 UTC m=+39.564452102 ,  9985464
2023-08-21 21:57:23.875580059 +0000 UTC m=+39.554478520 ,  2023-08-21 21:57:23.885567507 +0000 UTC m=+39.564465968 ,  9987037
2023-08-21 21:57:23.875525226 +0000 UTC m=+39.554423677 ,  2023-08-21 21:57:23.885370255 +0000 UTC m=+39.564268716 ,  9844849
2023-08-21 21:57:23.875632828 +0000 UTC m=+39.554531289 ,  2023-08-21 21:57:23.885581874 +0000 UTC m=+39.564480345 ,  9948956
2023-08-21 21:57:23.87565475 +0000 UTC m=+39.554553231 ,  2023-08-21 21:57:23.885593345 +0000 UTC m=+39.564491816 ,  9938485
2023-08-21 21:57:23.875688513 +0000 UTC m=+39.554586974 ,  2023-08-21 21:57:23.8855957 +0000 UTC m=+39.564494171 ,  9907067
2023-08-21 21:57:23.875823267 +0000 UTC m=+39.554721738 ,  2023-08-21 21:57:23.885607332 +0000 UTC m=+39.564505793 ,  9783914
2023-08-21 21:57:23.875827305 +0000 UTC m=+39.554725776 ,  2023-08-21 21:57:23.885610097 +0000 UTC m=+39.564508568 ,  9782682
2023-08-21 21:57:23.875536056 +0000 UTC m=+39.554434517 ,  2023-08-21 21:57:23.885430809 +0000 UTC m=+39.564329270 ,  9894653
2023-08-21 21:57:23.875908678 +0000 UTC m=+39.554807149 ,  2023-08-21 21:57:23.885629213 +0000 UTC m=+39.564527684 ,  9720355
2023-08-21 21:57:23.875588445 +0000 UTC m=+39.554486916 ,  2023-08-21 21:57:23.885567156 +0000 UTC m=+39.564465627 ,  9978611
2023-08-21 21:57:23.886692526 +0000 UTC m=+39.565590977 ,  2023-08-21 21:57:23.897043509 +0000 UTC m=+39.575941960 ,  10350903
2023-08-21 21:57:23.886699129 +0000 UTC m=+39.565597580 ,  2023-08-21 21:57:23.897103141 +0000 UTC m=+39.576001592 ,  10403952
2023-08-21 21:57:23.886724677 +0000 UTC m=+39.565623128 ,  2023-08-21 21:57:23.89710256 +0000 UTC m=+39.576001011 ,  10377783
2023-08-21 21:57:23.886655567 +0000 UTC m=+39.565554018 ,  2023-08-21 21:57:23.897082492 +0000 UTC m=+39.575980953 ,  10426585
2023-08-21 21:57:23.886731971 +0000 UTC m=+39.565630412 ,  2023-08-21 21:57:23.897114443 +0000 UTC m=+39.576012894 ,  10382422
2023-08-21 21:57:23.8867367 +0000 UTC m=+39.565635141 ,  2023-08-21 21:57:23.897117639 +0000 UTC m=+39.576016090 ,  10380848
2023-08-21 21:57:23.886834043 +0000 UTC m=+39.565732484 ,  2023-08-21 21:57:23.897138829 +0000 UTC m=+39.576037300 ,  10304575
2023-08-21 21:57:23.886740587 +0000 UTC m=+39.565639038 ,  2023-08-21 21:57:23.897154819 +0000 UTC m=+39.576053290 ,  10414031
2023-08-21 21:57:23.89753759 +0000 UTC m=+39.576436061 ,  2023-08-21 21:57:23.91558799 +0000 UTC m=+39.594486451 ,  18050109
2023-08-21 21:57:23.897454123 +0000 UTC m=+39.576352584 ,  2023-08-21 21:57:23.915590374 +0000 UTC m=+39.594488835 ,  18135931
2023-08-21 21:57:23.897561846 +0000 UTC m=+39.576460307 ,  2023-08-21 21:57:23.915617425 +0000 UTC m=+39.594515886 ,  18055299
2023-08-21 21:57:23.897571514 +0000 UTC m=+39.576469975 ,  2023-08-21 21:57:23.915619098 +0000 UTC m=+39.594517539 ,  18047264
2023-08-21 21:57:23.91398532 +0000 UTC m=+39.592883771 ,  2023-08-21 21:57:23.925211872 +0000 UTC m=+39.604110313 ,  11226482
