3  listening on:  130.127.134.101:3001
3  sending request vote to the follower  4
3  sending request vote to the follower  2
3  sending request vote to the follower  1
3  sending request vote to the follower  0
Commit quorum changed successfully!, time:  1692688295369219718  commit quorum:  [4]
2023-08-22 07:11:55.875508009 +0000 UTC m=+35.605457161 ,  2023-08-22 07:11:55.882858742 +0000 UTC m=+35.612807894 ,  7350673
2023-08-22 07:11:55.875585244 +0000 UTC m=+35.605534396 ,  2023-08-22 07:11:55.882872629 +0000 UTC m=+35.612821781 ,  7287294
2023-08-22 07:11:55.875499553 +0000 UTC m=+35.605448725 ,  2023-08-22 07:11:55.882862409 +0000 UTC m=+35.612811591 ,  7362526
2023-08-22 07:11:55.875636962 +0000 UTC m=+35.605586134 ,  2023-08-22 07:11:55.882920839 +0000 UTC m=+35.612869991 ,  7283797
2023-08-22 07:11:55.875733794 +0000 UTC m=+35.605682946 ,  2023-08-22 07:11:55.882941017 +0000 UTC m=+35.612890180 ,  7207153
2023-08-22 07:11:55.875479946 +0000 UTC m=+35.605429108 ,  2023-08-22 07:11:55.882839266 +0000 UTC m=+35.612788408 ,  7359240
2023-08-22 07:11:55.875612856 +0000 UTC m=+35.605562018 ,  2023-08-22 07:11:55.88289439 +0000 UTC m=+35.612843552 ,  7281453
2023-08-22 07:11:55.875740026 +0000 UTC m=+35.605689188 ,  2023-08-22 07:11:55.882983888 +0000 UTC m=+35.612933040 ,  7243792
2023-08-22 07:11:55.875611173 +0000 UTC m=+35.605560325 ,  2023-08-22 07:11:55.882903757 +0000 UTC m=+35.612852909 ,  7292504
2023-08-22 07:11:55.875586827 +0000 UTC m=+35.605535979 ,  2023-08-22 07:11:55.882877658 +0000 UTC m=+35.612826820 ,  7290761
2023-08-22 07:11:55.875732952 +0000 UTC m=+35.605682125 ,  2023-08-22 07:11:55.882955805 +0000 UTC m=+35.612904957 ,  7222772
2023-08-22 07:11:55.875780472 +0000 UTC m=+35.605729634 ,  2023-08-22 07:11:55.88303803 +0000 UTC m=+35.612987182 ,  7257498
2023-08-22 07:11:55.87583799 +0000 UTC m=+35.605787152 ,  2023-08-22 07:11:55.883059761 +0000 UTC m=+35.613008903 ,  7221681
2023-08-22 07:11:55.875835726 +0000 UTC m=+35.605784898 ,  2023-08-22 07:11:55.883061685 +0000 UTC m=+35.613010847 ,  7225779
2023-08-22 07:11:55.875768149 +0000 UTC m=+35.605717311 ,  2023-08-22 07:11:55.883009096 +0000 UTC m=+35.612958258 ,  7240867
2023-08-22 07:11:55.875755425 +0000 UTC m=+35.605704587 ,  2023-08-22 07:11:55.883018263 +0000 UTC m=+35.612967425 ,  7262758
2023-08-22 07:11:55.875881583 +0000 UTC m=+35.605830755 ,  2023-08-22 07:11:55.883084077 +0000 UTC m=+35.613033239 ,  7202374
2023-08-22 07:11:55.875748682 +0000 UTC m=+35.605697844 ,  2023-08-22 07:11:55.882975723 +0000 UTC m=+35.612924875 ,  7226961
2023-08-22 07:11:55.87571064 +0000 UTC m=+35.605659792 ,  2023-08-22 07:11:55.882925979 +0000 UTC m=+35.612875141 ,  7215269
2023-08-22 07:11:55.875867396 +0000 UTC m=+35.605816568 ,  2023-08-22 07:11:55.883111128 +0000 UTC m=+35.613060270 ,  7243642
2023-08-22 07:11:55.875799117 +0000 UTC m=+35.605748279 ,  2023-08-22 07:11:55.883038641 +0000 UTC m=+35.612987803 ,  7239444
2023-08-22 07:11:55.875903384 +0000 UTC m=+35.605852556 ,  2023-08-22 07:11:55.883134682 +0000 UTC m=+35.613083824 ,  7231208
2023-08-22 07:11:55.875925155 +0000 UTC m=+35.605874337 ,  2023-08-22 07:11:55.883135935 +0000 UTC m=+35.613085087 ,  7210670
2023-08-22 07:11:55.88341995 +0000 UTC m=+35.613369112 ,  2023-08-22 07:11:55.892403651 +0000 UTC m=+35.622352803 ,  8983621
2023-08-22 07:11:55.883399912 +0000 UTC m=+35.613349074 ,  2023-08-22 07:11:55.89244014 +0000 UTC m=+35.622389282 ,  9040148
2023-08-22 07:11:55.883457511 +0000 UTC m=+35.613406673 ,  2023-08-22 07:11:55.892475356 +0000 UTC m=+35.622424508 ,  9017715
2023-08-22 07:11:55.883537492 +0000 UTC m=+35.613486654 ,  2023-08-22 07:11:55.892504852 +0000 UTC m=+35.622453994 ,  8967229
2023-08-22 07:11:55.88343574 +0000 UTC m=+35.613384902 ,  2023-08-22 07:11:55.892476368 +0000 UTC m=+35.622425520 ,  9040498
2023-08-22 07:11:55.883510611 +0000 UTC m=+35.613459753 ,  2023-08-22 07:11:55.892561669 +0000 UTC m=+35.622510821 ,  9050998
2023-08-22 07:11:55.883548222 +0000 UTC m=+35.613497384 ,  2023-08-22 07:11:55.892587968 +0000 UTC m=+35.622537120 ,  9039566
2023-08-22 07:11:55.883577046 +0000 UTC m=+35.613526198 ,  2023-08-22 07:11:55.892616021 +0000 UTC m=+35.622565173 ,  9038895
2023-08-22 07:11:55.883542721 +0000 UTC m=+35.613491874 ,  2023-08-22 07:11:55.892597015 +0000 UTC m=+35.622546167 ,  9054213
2023-08-22 07:11:55.883599719 +0000 UTC m=+35.613548871 ,  2023-08-22 07:11:55.892618676 +0000 UTC m=+35.622567818 ,  9018897
2023-08-22 07:11:55.883687805 +0000 UTC m=+35.613636967 ,  2023-08-22 07:11:55.892635097 +0000 UTC m=+35.622584239 ,  8947222
2023-08-22 07:11:55.883648801 +0000 UTC m=+35.613597953 ,  2023-08-22 07:11:55.892643082 +0000 UTC m=+35.622592274 ,  8993961
2023-08-22 07:11:55.900530097 +0000 UTC m=+35.630479249 ,  2023-08-22 07:11:55.911040255 +0000 UTC m=+35.640989407 ,  10509777
2023-08-22 07:11:55.90063283 +0000 UTC m=+35.630581972 ,  2023-08-22 07:11:55.911108473 +0000 UTC m=+35.641057615 ,  10475282
2023-08-22 07:11:55.900468931 +0000 UTC m=+35.630418084 ,  2023-08-22 07:11:55.911101911 +0000 UTC m=+35.641051083 ,  10632538
2023-08-22 07:11:55.90074414 +0000 UTC m=+35.630693292 ,  2023-08-22 07:11:55.911156123 +0000 UTC m=+35.641105265 ,  10411923
2023-08-22 07:11:55.900614235 +0000 UTC m=+35.630563387 ,  2023-08-22 07:11:55.911139962 +0000 UTC m=+35.641089104 ,  10525357
2023-08-22 07:11:55.900635455 +0000 UTC m=+35.630584597 ,  2023-08-22 07:11:55.911190828 +0000 UTC m=+35.641139980 ,  10555313
2023-08-22 07:11:55.911639614 +0000 UTC m=+35.641588786 ,  2023-08-22 07:11:55.921696909 +0000 UTC m=+35.651646061 ,  10057195
2023-08-22 07:11:55.911670312 +0000 UTC m=+35.641619474 ,  2023-08-22 07:11:55.921699464 +0000 UTC m=+35.651648616 ,  10029071
2023-08-22 07:11:55.911738631 +0000 UTC m=+35.641687803 ,  2023-08-22 07:11:55.92174538 +0000 UTC m=+35.651694542 ,  10006539
2023-08-22 07:11:55.911720907 +0000 UTC m=+35.641670079 ,  2023-08-22 07:11:55.92176133 +0000 UTC m=+35.651710502 ,  10040163
2023-08-22 07:11:55.911755472 +0000 UTC m=+35.641704635 ,  2023-08-22 07:11:55.921820421 +0000 UTC m=+35.651769594 ,  10064778
2023-08-22 07:11:55.911779428 +0000 UTC m=+35.641728600 ,  2023-08-22 07:11:55.921838666 +0000 UTC m=+35.651787838 ,  10059098
2023-08-22 07:11:55.911801078 +0000 UTC m=+35.641750251 ,  2023-08-22 07:11:55.92185657 +0000 UTC m=+35.651805742 ,  10055360
2023-08-22 07:11:55.911768938 +0000 UTC m=+35.641718090 ,  2023-08-22 07:11:55.921808249 +0000 UTC m=+35.651757421 ,  10039030
2023-08-22 07:11:55.911819754 +0000 UTC m=+35.641768916 ,  2023-08-22 07:11:55.921877479 +0000 UTC m=+35.651826641 ,  10057615
2023-08-22 07:11:55.91184455 +0000 UTC m=+35.641793712 ,  2023-08-22 07:11:55.921903859 +0000 UTC m=+35.651853031 ,  10059209
2023-08-22 07:11:55.911864728 +0000 UTC m=+35.641813890 ,  2023-08-22 07:11:55.921931751 +0000 UTC m=+35.651880923 ,  10066913
2023-08-22 07:11:55.911829833 +0000 UTC m=+35.641778985 ,  2023-08-22 07:11:55.92187796 +0000 UTC m=+35.651827132 ,  10048037
2023-08-22 07:11:55.911806338 +0000 UTC m=+35.641755490 ,  2023-08-22 07:11:55.921857822 +0000 UTC m=+35.651806994 ,  10051394
2023-08-22 07:11:55.911839801 +0000 UTC m=+35.641788963 ,  2023-08-22 07:11:55.921910271 +0000 UTC m=+35.651859413 ,  10070390
2023-08-22 07:11:55.911874537 +0000 UTC m=+35.641823709 ,  2023-08-22 07:11:55.921979191 +0000 UTC m=+35.651928353 ,  10104544
2023-08-22 07:11:55.911905525 +0000 UTC m=+35.641854677 ,  2023-08-22 07:11:55.921999258 +0000 UTC m=+35.651948401 ,  10093673
2023-08-22 07:11:55.911890337 +0000 UTC m=+35.641839509 ,  2023-08-22 07:11:55.92197335 +0000 UTC m=+35.651922522 ,  10082913
2023-08-22 07:11:55.911915143 +0000 UTC m=+35.641864305 ,  2023-08-22 07:11:55.922033393 +0000 UTC m=+35.651982555 ,  10118150
2023-08-22 07:11:55.911846424 +0000 UTC m=+35.641795576 ,  2023-08-22 07:11:55.921955656 +0000 UTC m=+35.651904828 ,  10109142
2023-08-22 07:11:55.911984925 +0000 UTC m=+35.641934117 ,  2023-08-22 07:11:55.922081604 +0000 UTC m=+35.652030746 ,  10096579
2023-08-22 07:11:55.91192414 +0000 UTC m=+35.641873333 ,  2023-08-22 07:11:55.922022683 +0000 UTC m=+35.651971845 ,  10098412
2023-08-22 07:11:55.911808282 +0000 UTC m=+35.641757434 ,  2023-08-22 07:11:55.922104146 +0000 UTC m=+35.652053318 ,  10295754
2023-08-22 07:11:55.91186568 +0000 UTC m=+35.641814842 ,  2023-08-22 07:11:55.921994419 +0000 UTC m=+35.651943591 ,  10128619
2023-08-22 07:11:55.911948216 +0000 UTC m=+35.641897378 ,  2023-08-22 07:11:55.922083888 +0000 UTC m=+35.652033050 ,  10135562
2023-08-22 07:11:55.911777875 +0000 UTC m=+35.641727047 ,  2023-08-22 07:11:55.921841391 +0000 UTC m=+35.651790553 ,  10063236
2023-08-22 07:11:55.91181246 +0000 UTC m=+35.641761632 ,  2023-08-22 07:11:55.922184978 +0000 UTC m=+35.652134131 ,  10372418
2023-08-22 07:11:55.911824633 +0000 UTC m=+35.641773785 ,  2023-08-22 07:11:55.922188916 +0000 UTC m=+35.652138088 ,  10364163
2023-08-22 07:11:55.911950831 +0000 UTC m=+35.641900073 ,  2023-08-22 07:11:55.9221595 +0000 UTC m=+35.652108643 ,  10208519
2023-08-22 07:11:55.911868506 +0000 UTC m=+35.641817688 ,  2023-08-22 07:11:55.922215746 +0000 UTC m=+35.652164899 ,  10347160
2023-08-22 07:11:55.911935321 +0000 UTC m=+35.641884474 ,  2023-08-22 07:11:55.92222798 +0000 UTC m=+35.652177122 ,  10292587
2023-08-22 07:11:55.911826336 +0000 UTC m=+35.641775508 ,  2023-08-22 07:11:55.922213903 +0000 UTC m=+35.652163045 ,  10387477
2023-08-22 07:11:55.911931063 +0000 UTC m=+35.641880215 ,  2023-08-22 07:11:55.92222828 +0000 UTC m=+35.652177452 ,  10297047
2023-08-22 07:11:55.921222294 +0000 UTC m=+35.651171446 ,  2023-08-22 07:11:55.937569172 +0000 UTC m=+35.667518314 ,  16346578
2023-08-22 07:11:55.921199341 +0000 UTC m=+35.651148513 ,  2023-08-22 07:11:55.937582638 +0000 UTC m=+35.667531790 ,  16383137
2023-08-22 07:11:55.921258302 +0000 UTC m=+35.651207454 ,  2023-08-22 07:11:55.937624807 +0000 UTC m=+35.667573949 ,  16366105
2023-08-22 07:11:55.921433683 +0000 UTC m=+35.651382825 ,  2023-08-22 07:11:55.937675843 +0000 UTC m=+35.667624985 ,  16241990
2023-08-22 07:11:55.921309899 +0000 UTC m=+35.651259081 ,  2023-08-22 07:11:55.93767948 +0000 UTC m=+35.667628632 ,  16369111
2023-08-22 07:11:55.921231331 +0000 UTC m=+35.651180473 ,  2023-08-22 07:11:55.937655415 +0000 UTC m=+35.667604587 ,  16423633
2023-08-22 07:11:55.921659558 +0000 UTC m=+35.651608700 ,  2023-08-22 07:11:55.937692274 +0000 UTC m=+35.667641416 ,  16032346
2023-08-22 07:11:55.921686259 +0000 UTC m=+35.651635411 ,  2023-08-22 07:11:55.937709196 +0000 UTC m=+35.667658348 ,  16022887
2023-08-22 07:11:55.92163946 +0000 UTC m=+35.651588602 ,  2023-08-22 07:11:55.937695591 +0000 UTC m=+35.667644753 ,  16056000
2023-08-22 07:11:55.92171361 +0000 UTC m=+35.651662782 ,  2023-08-22 07:11:55.937745465 +0000 UTC m=+35.667694637 ,  16031444
2023-08-22 07:11:55.921672543 +0000 UTC m=+35.651621695 ,  2023-08-22 07:11:55.937715749 +0000 UTC m=+35.667664891 ,  16043136
2023-08-22 07:11:55.921705685 +0000 UTC m=+35.651654857 ,  2023-08-22 07:11:55.937744473 +0000 UTC m=+35.667693625 ,  16038387
2023-08-22 07:11:55.939868295 +0000 UTC m=+35.669817437 ,  2023-08-22 07:11:55.948462763 +0000 UTC m=+35.678411905 ,  8594398
2023-08-22 07:11:55.939901698 +0000 UTC m=+35.669850840 ,  2023-08-22 07:11:55.948494884 +0000 UTC m=+35.678444056 ,  8593116
2023-08-22 07:11:55.93998736 +0000 UTC m=+35.669936502 ,  2023-08-22 07:11:55.948522195 +0000 UTC m=+35.678471337 ,  8534785
2023-08-22 07:11:55.939830925 +0000 UTC m=+35.669780067 ,  2023-08-22 07:11:55.948467502 +0000 UTC m=+35.678416664 ,  8636377
2023-08-22 07:11:55.93991349 +0000 UTC m=+35.669862632 ,  2023-08-22 07:11:55.948494814 +0000 UTC m=+35.678443976 ,  8581233
2023-08-22 07:11:55.940132834 +0000 UTC m=+35.670081986 ,  2023-08-22 07:11:55.948522185 +0000 UTC m=+35.678471357 ,  8389261
2023-08-22 07:11:55.950554746 +0000 UTC m=+35.680503888 ,  2023-08-22 07:11:55.964081729 +0000 UTC m=+35.694030871 ,  13526613
2023-08-22 07:11:55.950492138 +0000 UTC m=+35.680441290 ,  2023-08-22 07:11:55.964084334 +0000 UTC m=+35.694033496 ,  13591926
2023-08-22 07:11:55.950592898 +0000 UTC m=+35.680542070 ,  2023-08-22 07:11:55.964122236 +0000 UTC m=+35.694071398 ,  13528937
2023-08-22 07:11:55.950584642 +0000 UTC m=+35.680533784 ,  2023-08-22 07:11:55.964144357 +0000 UTC m=+35.694093499 ,  13559605
2023-08-22 07:11:55.950622213 +0000 UTC m=+35.680571365 ,  2023-08-22 07:11:55.964182259 +0000 UTC m=+35.694131401 ,  13559916
2023-08-22 07:11:55.950631511 +0000 UTC m=+35.680580683 ,  2023-08-22 07:11:55.964184593 +0000 UTC m=+35.694133755 ,  13552912
2023-08-22 07:11:55.950660706 +0000 UTC m=+35.680609848 ,  2023-08-22 07:11:55.964197147 +0000 UTC m=+35.694146309 ,  13536351
2023-08-22 07:11:55.95066307 +0000 UTC m=+35.680612242 ,  2023-08-22 07:11:55.9642306 +0000 UTC m=+35.694179752 ,  13567330
2023-08-22 07:11:55.950670544 +0000 UTC m=+35.680619686 ,  2023-08-22 07:11:55.964232393 +0000 UTC m=+35.694181535 ,  13561629
2023-08-22 07:11:55.95072127 +0000 UTC m=+35.680670432 ,  2023-08-22 07:11:55.964260647 +0000 UTC m=+35.694209809 ,  13539186
2023-08-22 07:11:55.95074786 +0000 UTC m=+35.680697032 ,  2023-08-22 07:11:55.964282899 +0000 UTC m=+35.694232041 ,  13534628
2023-08-22 07:11:55.950722753 +0000 UTC m=+35.680671905 ,  2023-08-22 07:11:55.964262921 +0000 UTC m=+35.694212083 ,  13539978
2023-08-22 07:11:55.950641369 +0000 UTC m=+35.680590521 ,  2023-08-22 07:11:55.964211093 +0000 UTC m=+35.694160245 ,  13569674
2023-08-22 07:11:55.950727802 +0000 UTC m=+35.680676944 ,  2023-08-22 07:11:55.964337902 +0000 UTC m=+35.694287054 ,  13609960
2023-08-22 07:11:55.950752068 +0000 UTC m=+35.680701210 ,  2023-08-22 07:11:55.964358942 +0000 UTC m=+35.694308084 ,  13606794
2023-08-22 07:11:55.950748421 +0000 UTC m=+35.680697563 ,  2023-08-22 07:11:55.964374451 +0000 UTC m=+35.694323613 ,  13625669
2023-08-22 07:11:55.950765834 +0000 UTC m=+35.680715006 ,  2023-08-22 07:11:55.964397705 +0000 UTC m=+35.694346847 ,  13631791
2023-08-22 07:11:55.950759852 +0000 UTC m=+35.680709014 ,  2023-08-22 07:11:55.964407904 +0000 UTC m=+35.694357066 ,  13647972
2023-08-22 07:11:55.950782024 +0000 UTC m=+35.680731166 ,  2023-08-22 07:11:55.964434524 +0000 UTC m=+35.694383666 ,  13652070
2023-08-22 07:11:55.950770292 +0000 UTC m=+35.680719434 ,  2023-08-22 07:11:55.964440225 +0000 UTC m=+35.694389377 ,  13669422
2023-08-22 07:11:55.950792885 +0000 UTC m=+35.680742047 ,  2023-08-22 07:11:55.964474269 +0000 UTC m=+35.694423431 ,  13680883
2023-08-22 07:11:55.950812682 +0000 UTC m=+35.680761834 ,  2023-08-22 07:11:55.964493095 +0000 UTC m=+35.694442247 ,  13680343
2023-08-22 07:11:55.950798094 +0000 UTC m=+35.680747257 ,  2023-08-22 07:11:55.96447472 +0000 UTC m=+35.694423872 ,  13676555
2023-08-22 07:11:55.950804917 +0000 UTC m=+35.680754069 ,  2023-08-22 07:11:55.964522009 +0000 UTC m=+35.694471151 ,  13716691
2023-08-22 07:11:55.95082223 +0000 UTC m=+35.680771402 ,  2023-08-22 07:11:55.964551605 +0000 UTC m=+35.694500767 ,  13728974
2023-08-22 07:11:55.95084857 +0000 UTC m=+35.680797712 ,  2023-08-22 07:11:55.964576322 +0000 UTC m=+35.694525474 ,  13727701
2023-08-22 07:11:55.95080623 +0000 UTC m=+35.680755372 ,  2023-08-22 07:11:55.964554621 +0000 UTC m=+35.694503773 ,  13748341
2023-08-22 07:11:55.950831668 +0000 UTC m=+35.680780830 ,  2023-08-22 07:11:55.964609113 +0000 UTC m=+35.694558255 ,  13777295
2023-08-22 07:11:55.950855533 +0000 UTC m=+35.680804685 ,  2023-08-22 07:11:55.964631065 +0000 UTC m=+35.694580227 ,  13775452
2023-08-22 07:11:55.950855473 +0000 UTC m=+35.680804625 ,  2023-08-22 07:11:55.964640282 +0000 UTC m=+35.694589424 ,  13784749
2023-08-22 07:11:55.950862235 +0000 UTC m=+35.680811458 ,  2023-08-22 07:11:55.964672122 +0000 UTC m=+35.694621274 ,  13809686
2023-08-22 07:11:55.950920124 +0000 UTC m=+35.680869267 ,  2023-08-22 07:11:55.964674527 +0000 UTC m=+35.694623689 ,  13754322
2023-08-22 07:11:55.966500478 +0000 UTC m=+35.696449630 ,  2023-08-22 07:11:55.974490546 +0000 UTC m=+35.704439718 ,  7989918
2023-08-22 07:11:55.966537899 +0000 UTC m=+35.696487051 ,  2023-08-22 07:11:55.97454024 +0000 UTC m=+35.704489412 ,  8002151
2023-08-22 07:11:55.966507511 +0000 UTC m=+35.696456673 ,  2023-08-22 07:11:55.974555158 +0000 UTC m=+35.704504350 ,  8047276
2023-08-22 07:11:55.966542808 +0000 UTC m=+35.696491970 ,  2023-08-22 07:11:55.974601636 +0000 UTC m=+35.704550798 ,  8058437
2023-08-22 07:11:55.966465953 +0000 UTC m=+35.696415105 ,  2023-08-22 07:11:55.974497078 +0000 UTC m=+35.704446241 ,  8030925
2023-08-22 07:11:55.966545944 +0000 UTC m=+35.696495096 ,  2023-08-22 07:11:55.974590835 +0000 UTC m=+35.704540007 ,  8044791
2023-08-22 07:11:55.966545643 +0000 UTC m=+35.696494795 ,  2023-08-22 07:11:55.97467818 +0000 UTC m=+35.704627332 ,  8132457
2023-08-22 07:11:55.966563787 +0000 UTC m=+35.696512939 ,  2023-08-22 07:11:55.974713066 +0000 UTC m=+35.704662218 ,  8149178
2023-08-22 07:11:55.966589997 +0000 UTC m=+35.696539149 ,  2023-08-22 07:11:55.974736119 +0000 UTC m=+35.704685291 ,  8146032
2023-08-22 07:11:55.966559058 +0000 UTC m=+35.696508210 ,  2023-08-22 07:11:55.97468901 +0000 UTC m=+35.704638172 ,  8129882
2023-08-22 07:11:55.966581501 +0000 UTC m=+35.696530663 ,  2023-08-22 07:11:55.974738984 +0000 UTC m=+35.704688136 ,  8157403
2023-08-22 07:11:55.966573115 +0000 UTC m=+35.696522267 ,  2023-08-22 07:11:55.97471556 +0000 UTC m=+35.704664722 ,  8142315
2023-08-22 07:11:55.977322183 +0000 UTC m=+35.707271335 ,  2023-08-22 07:11:55.988885867 +0000 UTC m=+35.718835009 ,  11563614
2023-08-22 07:11:55.977268191 +0000 UTC m=+35.707217343 ,  2023-08-22 07:11:55.988912146 +0000 UTC m=+35.718861308 ,  11643605
2023-08-22 07:11:55.977349454 +0000 UTC m=+35.707298606 ,  2023-08-22 07:11:55.98894619 +0000 UTC m=+35.718895342 ,  11596316
2023-08-22 07:11:55.977361347 +0000 UTC m=+35.707310489 ,  2023-08-22 07:11:55.98893511 +0000 UTC m=+35.718884262 ,  11573682
2023-08-22 07:11:55.977386644 +0000 UTC m=+35.707335817 ,  2023-08-22 07:11:55.988993339 +0000 UTC m=+35.718942481 ,  11606604
2023-08-22 07:11:55.977396633 +0000 UTC m=+35.707345805 ,  2023-08-22 07:11:55.988987468 +0000 UTC m=+35.718936640 ,  11590535
2023-08-22 07:11:55.993079219 +0000 UTC m=+35.723028361 ,  2023-08-22 07:11:56.001724623 +0000 UTC m=+35.731673775 ,  8645334
2023-08-22 07:11:55.993042891 +0000 UTC m=+35.722992033 ,  2023-08-22 07:11:56.001725695 +0000 UTC m=+35.731674857 ,  8682414
2023-08-22 07:11:55.99313258 +0000 UTC m=+35.723081752 ,  2023-08-22 07:11:56.001789395 +0000 UTC m=+35.731738547 ,  8656735
2023-08-22 07:11:55.993102473 +0000 UTC m=+35.723051615 ,  2023-08-22 07:11:56.001793653 +0000 UTC m=+35.731742846 ,  8690750
2023-08-22 07:11:55.99320161 +0000 UTC m=+35.723150772 ,  2023-08-22 07:11:56.001846453 +0000 UTC m=+35.731795595 ,  8644773
2023-08-22 07:11:55.993182704 +0000 UTC m=+35.723131867 ,  2023-08-22 07:11:56.001869937 +0000 UTC m=+35.731819089 ,  8687162
2023-08-22 07:11:55.99320688 +0000 UTC m=+35.723156022 ,  2023-08-22 07:11:56.00188215 +0000 UTC m=+35.731831292 ,  8675220
2023-08-22 07:11:55.993094578 +0000 UTC m=+35.723043720 ,  2023-08-22 07:11:56.001783033 +0000 UTC m=+35.731732175 ,  8688105
2023-08-22 07:11:55.993190629 +0000 UTC m=+35.723139781 ,  2023-08-22 07:11:56.001848106 +0000 UTC m=+35.731797258 ,  8657407
2023-08-22 07:11:55.993230164 +0000 UTC m=+35.723179316 ,  2023-08-22 07:11:56.001923117 +0000 UTC m=+35.731872290 ,  8692683
2023-08-22 07:11:55.993228851 +0000 UTC m=+35.723178024 ,  2023-08-22 07:11:56.001921454 +0000 UTC m=+35.731870646 ,  8692001
2023-08-22 07:11:55.993232639 +0000 UTC m=+35.723181831 ,  2023-08-22 07:11:56.001952783 +0000 UTC m=+35.731901935 ,  8719613
2023-08-22 07:11:55.993188024 +0000 UTC m=+35.723137177 ,  2023-08-22 07:11:56.001815465 +0000 UTC m=+35.731764607 ,  8627199
2023-08-22 07:11:55.993177204 +0000 UTC m=+35.723126376 ,  2023-08-22 07:11:56.001831084 +0000 UTC m=+35.731780236 ,  8653810
2023-08-22 07:11:55.993099387 +0000 UTC m=+35.723048560 ,  2023-08-22 07:11:56.001770971 +0000 UTC m=+35.731720123 ,  8671202
2023-08-22 07:11:55.993269137 +0000 UTC m=+35.723218299 ,  2023-08-22 07:11:56.001994352 +0000 UTC m=+35.731943524 ,  8725105
2023-08-22 07:11:55.993186231 +0000 UTC m=+35.723135403 ,  2023-08-22 07:11:56.002027304 +0000 UTC m=+35.731976456 ,  8840883
2023-08-22 07:11:55.993282783 +0000 UTC m=+35.723232005 ,  2023-08-22 07:11:56.002032774 +0000 UTC m=+35.731981946 ,  8749781
2023-08-22 07:11:55.993268135 +0000 UTC m=+35.723217308 ,  2023-08-22 07:11:56.002004902 +0000 UTC m=+35.731954054 ,  8736686
2023-08-22 07:11:55.99324955 +0000 UTC m=+35.723198713 ,  2023-08-22 07:11:56.001958284 +0000 UTC m=+35.731907476 ,  8708392
2023-08-22 07:11:55.993297351 +0000 UTC m=+35.723246523 ,  2023-08-22 07:11:56.002066768 +0000 UTC m=+35.732015920 ,  8769297
2023-08-22 07:11:55.993182434 +0000 UTC m=+35.723131576 ,  2023-08-22 07:11:56.002072669 +0000 UTC m=+35.732021861 ,  8889734
2023-08-22 07:11:55.993236606 +0000 UTC m=+35.723185778 ,  2023-08-22 07:11:56.002130709 +0000 UTC m=+35.732079861 ,  8893742
2023-08-22 07:11:55.993283214 +0000 UTC m=+35.723232386 ,  2023-08-22 07:11:56.00215246 +0000 UTC m=+35.732101632 ,  8869146
2023-08-22 07:11:55.993248749 +0000 UTC m=+35.723198312 ,  2023-08-22 07:11:56.002166977 +0000 UTC m=+35.732116119 ,  8917717
2023-08-22 07:11:55.99332357 +0000 UTC m=+35.723272722 ,  2023-08-22 07:11:56.002092417 +0000 UTC m=+35.732041589 ,  8768506
2023-08-22 07:11:55.993349389 +0000 UTC m=+35.723298561 ,  2023-08-22 07:11:56.002112805 +0000 UTC m=+35.732061977 ,  8763296
2023-08-22 07:11:55.993237027 +0000 UTC m=+35.723186199 ,  2023-08-22 07:11:56.002097055 +0000 UTC m=+35.732046207 ,  8859938
2023-08-22 07:11:55.993351613 +0000 UTC m=+35.723300765 ,  2023-08-22 07:11:56.002127382 +0000 UTC m=+35.732076555 ,  8775689
2023-08-22 07:11:55.993330222 +0000 UTC m=+35.723279385 ,  2023-08-22 07:11:56.002217312 +0000 UTC m=+35.732166484 ,  8886718
2023-08-22 07:11:55.993293042 +0000 UTC m=+35.723242225 ,  2023-08-22 07:11:56.002112504 +0000 UTC m=+35.732061676 ,  8819291
2023-08-22 07:11:55.993352695 +0000 UTC m=+35.723301867 ,  2023-08-22 07:11:56.002207423 +0000 UTC m=+35.732156595 ,  8854628
2023-08-22 07:11:56.003443974 +0000 UTC m=+35.733393126 ,  2023-08-22 07:11:56.016913669 +0000 UTC m=+35.746862821 ,  13469625
2023-08-22 07:11:56.00342061 +0000 UTC m=+35.733369762 ,  2023-08-22 07:11:56.01692989 +0000 UTC m=+35.746879042 ,  13509130
