3  listening on:  130.127.134.101:3001
3  sending request vote to the follower  4
3  sending request vote to the follower  2
3  sending request vote to the follower  1
3  sending request vote to the follower  0
Commit quorum changed successfully!, time:  1692685233004210587  commit quorum:  [4]
2023-08-22 06:21:03.10093641 +0000 UTC m=+45.279341323 ,  2023-08-22 06:21:03.202461647 +0000 UTC m=+45.380866550 ,  101525087
2023-08-22 06:21:03.100921782 +0000 UTC m=+45.279326675 ,  2023-08-22 06:21:03.202460845 +0000 UTC m=+45.380865739 ,  101539003
2023-08-22 06:21:03.100944445 +0000 UTC m=+45.279349338 ,  2023-08-22 06:21:03.202490161 +0000 UTC m=+45.380895054 ,  101545576
2023-08-22 06:21:03.100295422 +0000 UTC m=+45.278700335 ,  2023-08-22 06:21:03.20199617 +0000 UTC m=+45.380401063 ,  101700447
2023-08-22 06:21:03.101098095 +0000 UTC m=+45.279502998 ,  2023-08-22 06:21:03.202575071 +0000 UTC m=+45.380979964 ,  101476846
2023-08-22 06:21:03.100302355 +0000 UTC m=+45.278707278 ,  2023-08-22 06:21:03.202046414 +0000 UTC m=+45.380451307 ,  101743879
2023-08-22 06:21:03.101009588 +0000 UTC m=+45.279414511 ,  2023-08-22 06:21:03.20253213 +0000 UTC m=+45.380937023 ,  101522382
2023-08-22 06:21:03.101130676 +0000 UTC m=+45.279535599 ,  2023-08-22 06:21:03.202644422 +0000 UTC m=+45.381049315 ,  101513655
2023-08-22 06:21:03.100333564 +0000 UTC m=+45.278738477 ,  2023-08-22 06:21:03.202128489 +0000 UTC m=+45.380533382 ,  101794534
2023-08-22 06:21:03.100318976 +0000 UTC m=+45.278723889 ,  2023-08-22 06:21:03.202160058 +0000 UTC m=+45.380564952 ,  101840712
2023-08-22 06:21:03.101132019 +0000 UTC m=+45.279536942 ,  2023-08-22 06:21:03.202676051 +0000 UTC m=+45.381080944 ,  101543942
2023-08-22 06:21:03.100372056 +0000 UTC m=+45.278776979 ,  2023-08-22 06:21:03.202318898 +0000 UTC m=+45.380723791 ,  101946752
2023-08-22 06:21:03.100354914 +0000 UTC m=+45.278759817 ,  2023-08-22 06:21:03.202311504 +0000 UTC m=+45.380716397 ,  101956450
2023-08-22 06:21:03.101191621 +0000 UTC m=+45.279596544 ,  2023-08-22 06:21:03.203293154 +0000 UTC m=+45.381698047 ,  102101443
2023-08-22 06:21:03.100378368 +0000 UTC m=+45.278783371 ,  2023-08-22 06:21:03.202340188 +0000 UTC m=+45.380745081 ,  101961600
2023-08-22 06:21:03.101424039 +0000 UTC m=+45.279828932 ,  2023-08-22 06:21:03.203337238 +0000 UTC m=+45.381742131 ,  101913128
2023-08-22 06:21:03.100354273 +0000 UTC m=+45.278759206 ,  2023-08-22 06:21:03.202414117 +0000 UTC m=+45.380819010 ,  102059684
2023-08-22 06:21:03.227852006 +0000 UTC m=+45.406256919 ,  2023-08-22 06:21:03.324520428 +0000 UTC m=+45.502925331 ,  96668362
2023-08-22 06:21:03.227783667 +0000 UTC m=+45.406188590 ,  2023-08-22 06:21:03.324540255 +0000 UTC m=+45.502945148 ,  96756468
2023-08-22 06:21:03.227887433 +0000 UTC m=+45.406292346 ,  2023-08-22 06:21:03.324595279 +0000 UTC m=+45.503000182 ,  96707415
2023-08-22 06:21:03.228035562 +0000 UTC m=+45.406440475 ,  2023-08-22 06:21:03.324647347 +0000 UTC m=+45.503052240 ,  96611695
2023-08-22 06:21:03.229858508 +0000 UTC m=+45.408263411 ,  2023-08-22 06:21:03.324674308 +0000 UTC m=+45.503079231 ,  94815469
2023-08-22 06:21:03.230577703 +0000 UTC m=+45.408982596 ,  2023-08-22 06:21:03.324741104 +0000 UTC m=+45.503146007 ,  94163250
2023-08-22 06:21:03.231240202 +0000 UTC m=+45.409645095 ,  2023-08-22 06:21:03.324758466 +0000 UTC m=+45.503163359 ,  93518214
2023-08-22 06:21:03.230763554 +0000 UTC m=+45.409168447 ,  2023-08-22 06:21:03.324770729 +0000 UTC m=+45.503175632 ,  94007115
2023-08-22 06:21:03.227884457 +0000 UTC m=+45.406289370 ,  2023-08-22 06:21:03.324607542 +0000 UTC m=+45.503012455 ,  96722834
2023-08-22 06:21:03.230277367 +0000 UTC m=+45.408682260 ,  2023-08-22 06:21:03.324694215 +0000 UTC m=+45.503099118 ,  94416798
2023-08-22 06:21:03.22791773 +0000 UTC m=+45.406322653 ,  2023-08-22 06:21:03.324622189 +0000 UTC m=+45.503027082 ,  96704369
2023-08-22 06:21:03.231269888 +0000 UTC m=+45.409674791 ,  2023-08-22 06:21:03.324811186 +0000 UTC m=+45.503216079 ,  93541228
2023-08-22 06:21:03.232002339 +0000 UTC m=+45.410407232 ,  2023-08-22 06:21:03.324850269 +0000 UTC m=+45.503255162 ,  92847880
2023-08-22 06:21:03.232080346 +0000 UTC m=+45.410485239 ,  2023-08-22 06:21:03.324861661 +0000 UTC m=+45.503266564 ,  92781255
2023-08-22 06:21:03.232106305 +0000 UTC m=+45.410511208 ,  2023-08-22 06:21:03.324877921 +0000 UTC m=+45.503282835 ,  92771526
2023-08-22 06:21:03.230668144 +0000 UTC m=+45.409073037 ,  2023-08-22 06:21:03.324740643 +0000 UTC m=+45.503145536 ,  94072449
2023-08-22 06:21:03.227918181 +0000 UTC m=+45.406323104 ,  2023-08-22 06:21:03.324624414 +0000 UTC m=+45.503029307 ,  96706153
2023-08-22 06:21:03.232099071 +0000 UTC m=+45.410503974 ,  2023-08-22 06:21:03.324913719 +0000 UTC m=+45.503318642 ,  92814568
2023-08-22 06:21:03.228626415 +0000 UTC m=+45.407031339 ,  2023-08-22 06:21:03.324677363 +0000 UTC m=+45.503082266 ,  96050837
2023-08-22 06:21:03.23128681 +0000 UTC m=+45.409691703 ,  2023-08-22 06:21:03.324802249 +0000 UTC m=+45.503207172 ,  93515329
2023-08-22 06:21:03.232109711 +0000 UTC m=+45.410514614 ,  2023-08-22 06:21:03.324949667 +0000 UTC m=+45.503354560 ,  92839866
2023-08-22 06:21:03.231427605 +0000 UTC m=+45.409832498 ,  2023-08-22 06:21:03.324821936 +0000 UTC m=+45.503226849 ,  93394251
2023-08-22 06:21:03.231368143 +0000 UTC m=+45.409773036 ,  2023-08-22 06:21:03.324826304 +0000 UTC m=+45.503231197 ,  93458081
2023-08-22 06:21:03.232129478 +0000 UTC m=+45.410534371 ,  2023-08-22 06:21:03.324979533 +0000 UTC m=+45.503384426 ,  92850005
2023-08-22 06:21:03.232182618 +0000 UTC m=+45.410587552 ,  2023-08-22 06:21:03.324981938 +0000 UTC m=+45.503386831 ,  92799228
2023-08-22 06:21:03.232550071 +0000 UTC m=+45.410954974 ,  2023-08-22 06:21:03.324996966 +0000 UTC m=+45.503401879 ,  92446805
2023-08-22 06:21:03.23031614 +0000 UTC m=+45.408721043 ,  2023-08-22 06:21:03.324720044 +0000 UTC m=+45.503124937 ,  94403844
2023-08-22 06:21:03.232198318 +0000 UTC m=+45.410603211 ,  2023-08-22 06:21:03.325010902 +0000 UTC m=+45.503415845 ,  92812213
2023-08-22 06:21:03.227938479 +0000 UTC m=+45.406343422 ,  2023-08-22 06:21:03.324646505 +0000 UTC m=+45.503051398 ,  96707776
2023-08-22 06:21:03.229889326 +0000 UTC m=+45.408294219 ,  2023-08-22 06:21:03.324702541 +0000 UTC m=+45.503107434 ,  94813035
2023-08-22 06:21:03.232107487 +0000 UTC m=+45.410512380 ,  2023-08-22 06:21:03.324953163 +0000 UTC m=+45.503358066 ,  92845626
2023-08-22 06:21:03.232124409 +0000 UTC m=+45.410529302 ,  2023-08-22 06:21:03.324960738 +0000 UTC m=+45.503365631 ,  92836168
2023-08-22 06:21:03.232127254 +0000 UTC m=+45.410532147 ,  2023-08-22 06:21:03.324960497 +0000 UTC m=+45.503365390 ,  92833193
2023-08-22 06:21:03.231455508 +0000 UTC m=+45.409860401 ,  2023-08-22 06:21:03.324837986 +0000 UTC m=+45.503242879 ,  93382428
2023-08-22 06:21:03.231480034 +0000 UTC m=+45.409884937 ,  2023-08-22 06:21:03.324838718 +0000 UTC m=+45.503243641 ,  93358603
2023-08-22 06:21:03.231939921 +0000 UTC m=+45.410344814 ,  2023-08-22 06:21:03.324850219 +0000 UTC m=+45.503255142 ,  92910228
2023-08-22 06:21:03.232014211 +0000 UTC m=+45.410419114 ,  2023-08-22 06:21:03.324860398 +0000 UTC m=+45.503265312 ,  92846097
2023-08-22 06:21:03.230310149 +0000 UTC m=+45.408715042 ,  2023-08-22 06:21:03.324722048 +0000 UTC m=+45.503126951 ,  94411849
2023-08-22 06:21:03.232635302 +0000 UTC m=+45.411040225 ,  2023-08-22 06:21:03.32504706 +0000 UTC m=+45.503451953 ,  92411678
2023-08-22 06:21:03.2325653 +0000 UTC m=+45.410970193 ,  2023-08-22 06:21:03.325047832 +0000 UTC m=+45.503452725 ,  92482482
2023-08-22 06:21:03.232679064 +0000 UTC m=+45.411083957 ,  2023-08-22 06:21:03.325064082 +0000 UTC m=+45.503469005 ,  92384948
2023-08-22 06:21:03.232656402 +0000 UTC m=+45.411061295 ,  2023-08-22 06:21:03.325066677 +0000 UTC m=+45.503471580 ,  92410225
2023-08-22 06:21:03.232693952 +0000 UTC m=+45.411098845 ,  2023-08-22 06:21:03.325076315 +0000 UTC m=+45.503481218 ,  92382313
2023-08-22 06:21:03.232703781 +0000 UTC m=+45.411108674 ,  2023-08-22 06:21:03.32507897 +0000 UTC m=+45.503483894 ,  92375109
2023-08-22 06:21:03.232718739 +0000 UTC m=+45.411123672 ,  2023-08-22 06:21:03.325090482 +0000 UTC m=+45.503495385 ,  92371643
2023-08-22 06:21:03.2327034 +0000 UTC m=+45.411108293 ,  2023-08-22 06:21:03.325094369 +0000 UTC m=+45.503499263 ,  92390909
2023-08-22 06:21:03.232731603 +0000 UTC m=+45.411136536 ,  2023-08-22 06:21:03.325101964 +0000 UTC m=+45.503506857 ,  92370261
2023-08-22 06:21:03.232743676 +0000 UTC m=+45.411148579 ,  2023-08-22 06:21:03.325104418 +0000 UTC m=+45.503509331 ,  92360652
2023-08-22 06:21:03.232747764 +0000 UTC m=+45.411152697 ,  2023-08-22 06:21:03.325119487 +0000 UTC m=+45.503524380 ,  92371633
2023-08-22 06:21:03.232775857 +0000 UTC m=+45.411180780 ,  2023-08-22 06:21:03.325122052 +0000 UTC m=+45.503526955 ,  92346125
2023-08-22 06:21:03.353416344 +0000 UTC m=+45.531821237 ,  2023-08-22 06:21:03.453340754 +0000 UTC m=+45.631745657 ,  99924349
2023-08-22 06:21:03.353385746 +0000 UTC m=+45.531790640 ,  2023-08-22 06:21:03.453354089 +0000 UTC m=+45.631758992 ,  99967841
2023-08-22 06:21:03.353445639 +0000 UTC m=+45.531850542 ,  2023-08-22 06:21:03.453402009 +0000 UTC m=+45.631806902 ,  99956069
2023-08-22 06:21:03.354019982 +0000 UTC m=+45.532424895 ,  2023-08-22 06:21:03.453443197 +0000 UTC m=+45.631848100 ,  99423044
2023-08-22 06:21:03.353432174 +0000 UTC m=+45.531837067 ,  2023-08-22 06:21:03.453408531 +0000 UTC m=+45.631813424 ,  99975856
2023-08-22 06:21:03.354043156 +0000 UTC m=+45.532448049 ,  2023-08-22 06:21:03.453473123 +0000 UTC m=+45.631878016 ,  99429717
2023-08-22 06:21:03.354036443 +0000 UTC m=+45.532441356 ,  2023-08-22 06:21:03.453495706 +0000 UTC m=+45.631900599 ,  99459193
2023-08-22 06:21:03.35407191 +0000 UTC m=+45.532476843 ,  2023-08-22 06:21:03.453506696 +0000 UTC m=+45.631911589 ,  99434336
2023-08-22 06:21:03.353811289 +0000 UTC m=+45.532216222 ,  2023-08-22 06:21:03.453420995 +0000 UTC m=+45.631825888 ,  99609566
2023-08-22 06:21:03.353452592 +0000 UTC m=+45.531857486 ,  2023-08-22 06:21:03.453423459 +0000 UTC m=+45.631828352 ,  99970586
2023-08-22 06:21:03.354113909 +0000 UTC m=+45.532518822 ,  2023-08-22 06:21:03.453571138 +0000 UTC m=+45.631976031 ,  99457159
2023-08-22 06:21:03.354081588 +0000 UTC m=+45.532486511 ,  2023-08-22 06:21:03.453533577 +0000 UTC m=+45.631938470 ,  99451839
2023-08-22 06:21:03.354133887 +0000 UTC m=+45.532538810 ,  2023-08-22 06:21:03.453606334 +0000 UTC m=+45.632011227 ,  99472367
2023-08-22 06:21:03.354049207 +0000 UTC m=+45.532454130 ,  2023-08-22 06:21:03.453502969 +0000 UTC m=+45.631907872 ,  99453592
2023-08-22 06:21:03.354138856 +0000 UTC m=+45.532543779 ,  2023-08-22 06:21:03.453647291 +0000 UTC m=+45.632052184 ,  99508175
2023-08-22 06:21:03.354091487 +0000 UTC m=+45.532496400 ,  2023-08-22 06:21:03.453650948 +0000 UTC m=+45.632055851 ,  99559361
2023-08-22 06:21:03.354092829 +0000 UTC m=+45.532497772 ,  2023-08-22 06:21:03.453551761 +0000 UTC m=+45.631956654 ,  99458702
2023-08-22 06:21:03.354104752 +0000 UTC m=+45.532509665 ,  2023-08-22 06:21:03.453554306 +0000 UTC m=+45.631959199 ,  99449484
2023-08-22 06:21:03.354093601 +0000 UTC m=+45.532498494 ,  2023-08-22 06:21:03.45357219 +0000 UTC m=+45.631977083 ,  99478218
2023-08-22 06:21:03.354007629 +0000 UTC m=+45.532412542 ,  2023-08-22 06:21:03.453444319 +0000 UTC m=+45.631849232 ,  99436439
2023-08-22 06:21:03.354150117 +0000 UTC m=+45.532555010 ,  2023-08-22 06:21:03.453711422 +0000 UTC m=+45.632116315 ,  99561135
2023-08-22 06:21:03.354106375 +0000 UTC m=+45.532511298 ,  2023-08-22 06:21:03.453723184 +0000 UTC m=+45.632128087 ,  99616699
2023-08-22 06:21:03.354106064 +0000 UTC m=+45.532510987 ,  2023-08-22 06:21:03.453725859 +0000 UTC m=+45.632130762 ,  99619605
2023-08-22 06:21:03.354073483 +0000 UTC m=+45.532478376 ,  2023-08-22 06:21:03.45353004 +0000 UTC m=+45.631934953 ,  99456467
2023-08-22 06:21:03.354129749 +0000 UTC m=+45.532534662 ,  2023-08-22 06:21:03.453615211 +0000 UTC m=+45.632020114 ,  99484931
2023-08-22 06:21:03.354188169 +0000 UTC m=+45.532593082 ,  2023-08-22 06:21:03.453756728 +0000 UTC m=+45.632161631 ,  99568479
2023-08-22 06:21:03.354631555 +0000 UTC m=+45.533036488 ,  2023-08-22 06:21:03.453765995 +0000 UTC m=+45.632171219 ,  99134330
2023-08-22 06:21:03.354558427 +0000 UTC m=+45.532963350 ,  2023-08-22 06:21:03.453749464 +0000 UTC m=+45.632154367 ,  99190957
2023-08-22 06:21:03.354656722 +0000 UTC m=+45.533061645 ,  2023-08-22 06:21:03.4537688 +0000 UTC m=+45.632173693 ,  99111998
2023-08-22 06:21:03.354104311 +0000 UTC m=+45.532509244 ,  2023-08-22 06:21:03.453714939 +0000 UTC m=+45.632119842 ,  99610528
2023-08-22 06:21:03.354680056 +0000 UTC m=+45.533084979 ,  2023-08-22 06:21:03.4538003 +0000 UTC m=+45.632205203 ,  99120013
2023-08-22 06:21:03.354699753 +0000 UTC m=+45.533104676 ,  2023-08-22 06:21:03.453803746 +0000 UTC m=+45.632208639 ,  99103613
2023-08-22 06:21:03.354718088 +0000 UTC m=+45.533123001 ,  2023-08-22 06:21:03.453825297 +0000 UTC m=+45.632230200 ,  99107129
2023-08-22 06:21:03.354713699 +0000 UTC m=+45.533118623 ,  2023-08-22 06:21:03.453846807 +0000 UTC m=+45.632251710 ,  99133017
2023-08-22 06:21:03.354727726 +0000 UTC m=+45.533132649 ,  2023-08-22 06:21:03.453860443 +0000 UTC m=+45.632265336 ,  99132627
2023-08-22 06:21:03.354709802 +0000 UTC m=+45.533114735 ,  2023-08-22 06:21:03.45383209 +0000 UTC m=+45.632236993 ,  99122198
2023-08-22 06:21:03.354673945 +0000 UTC m=+45.533078838 ,  2023-08-22 06:21:03.453783929 +0000 UTC m=+45.632188822 ,  99109934
2023-08-22 06:21:03.35473542 +0000 UTC m=+45.533140344 ,  2023-08-22 06:21:03.453882785 +0000 UTC m=+45.632287678 ,  99147294
2023-08-22 06:21:03.354721284 +0000 UTC m=+45.533126207 ,  2023-08-22 06:21:03.45385895 +0000 UTC m=+45.632263843 ,  99137586
2023-08-22 06:21:03.354737825 +0000 UTC m=+45.533142758 ,  2023-08-22 06:21:03.453905147 +0000 UTC m=+45.632310040 ,  99167242
2023-08-22 06:21:03.354738897 +0000 UTC m=+45.533143810 ,  2023-08-22 06:21:03.45391699 +0000 UTC m=+45.632321883 ,  99178023
2023-08-22 06:21:03.354752312 +0000 UTC m=+45.533157245 ,  2023-08-22 06:21:03.453927409 +0000 UTC m=+45.632332302 ,  99175007
2023-08-22 06:21:03.354757582 +0000 UTC m=+45.533162515 ,  2023-08-22 06:21:03.453932439 +0000 UTC m=+45.632337342 ,  99174767
2023-08-22 06:21:03.357086642 +0000 UTC m=+45.535491545 ,  2023-08-22 06:21:03.453938039 +0000 UTC m=+45.632342932 ,  96851337
2023-08-22 06:21:03.354802627 +0000 UTC m=+45.533207550 ,  2023-08-22 06:21:03.453944451 +0000 UTC m=+45.632349354 ,  99141734
2023-08-22 06:21:03.354741933 +0000 UTC m=+45.533146826 ,  2023-08-22 06:21:03.453900128 +0000 UTC m=+45.632305031 ,  99158135
2023-08-22 06:21:03.357144491 +0000 UTC m=+45.535549384 ,  2023-08-22 06:21:03.453848521 +0000 UTC m=+45.632253414 ,  96703980
2023-08-22 06:21:03.354734388 +0000 UTC m=+45.533139312 ,  2023-08-22 06:21:03.45388013 +0000 UTC m=+45.632285033 ,  99145671
2023-08-22 06:21:03.354748004 +0000 UTC m=+45.533152927 ,  2023-08-22 06:21:03.453917621 +0000 UTC m=+45.632322524 ,  99169527
2023-08-22 06:21:03.354668735 +0000 UTC m=+45.533073668 ,  2023-08-22 06:21:03.453790381 +0000 UTC m=+45.632195284 ,  99121546
2023-08-22 06:21:03.482239886 +0000 UTC m=+45.660644809 ,  2023-08-22 06:21:03.576683174 +0000 UTC m=+45.755088077 ,  94443118
2023-08-22 06:21:03.48226815 +0000 UTC m=+45.660673043 ,  2023-08-22 06:21:03.576717419 +0000 UTC m=+45.755122322 ,  94449199
2023-08-22 06:21:03.482171177 +0000 UTC m=+45.660576080 ,  2023-08-22 06:21:03.576691089 +0000 UTC m=+45.755095992 ,  94519441
2023-08-22 06:21:03.482240307 +0000 UTC m=+45.660645210 ,  2023-08-22 06:21:03.576728009 +0000 UTC m=+45.755132912 ,  94487642
2023-08-22 06:21:03.482310309 +0000 UTC m=+45.660715232 ,  2023-08-22 06:21:03.576762113 +0000 UTC m=+45.755167026 ,  94451413
2023-08-22 06:21:03.482388356 +0000 UTC m=+45.660793279 ,  2023-08-22 06:21:03.576821385 +0000 UTC m=+45.755226308 ,  94432828
2023-08-22 06:21:03.482300691 +0000 UTC m=+45.660705614 ,  2023-08-22 06:21:03.576774556 +0000 UTC m=+45.755179499 ,  94473575
2023-08-22 06:21:03.482337761 +0000 UTC m=+45.660742684 ,  2023-08-22 06:21:03.576798562 +0000 UTC m=+45.755203455 ,  94460721
2023-08-22 06:21:03.482409807 +0000 UTC m=+45.660814730 ,  2023-08-22 06:21:03.576886207 +0000 UTC m=+45.755291120 ,  94476159
2023-08-22 06:21:03.482828335 +0000 UTC m=+45.661233249 ,  2023-08-22 06:21:03.577312621 +0000 UTC m=+45.755717524 ,  94484144
2023-08-22 06:21:03.482366495 +0000 UTC m=+45.660771398 ,  2023-08-22 06:21:03.576801347 +0000 UTC m=+45.755206250 ,  94434682
2023-08-22 06:21:03.482375893 +0000 UTC m=+45.660780816 ,  2023-08-22 06:21:03.576843446 +0000 UTC m=+45.755248369 ,  94466932
2023-08-22 06:21:03.482575759 +0000 UTC m=+45.660980662 ,  2023-08-22 06:21:03.576933827 +0000 UTC m=+45.755338750 ,  94357977
2023-08-22 06:21:03.482525935 +0000 UTC m=+45.660930839 ,  2023-08-22 06:21:03.576938305 +0000 UTC m=+45.755343198 ,  94412299
2023-08-22 06:21:03.482631575 +0000 UTC m=+45.661036468 ,  2023-08-22 06:21:03.576952331 +0000 UTC m=+45.755357234 ,  94320696
2023-08-22 06:21:03.48267694 +0000 UTC m=+45.661081863 ,  2023-08-22 06:21:03.576957932 +0000 UTC m=+45.755362845 ,  94280882
2023-08-22 06:21:03.482689614 +0000 UTC m=+45.661094537 ,  2023-08-22 06:21:03.576971828 +0000 UTC m=+45.755376751 ,  94282074
2023-08-22 06:21:03.482718018 +0000 UTC m=+45.661122931 ,  2023-08-22 06:21:03.576973481 +0000 UTC m=+45.755378384 ,  94255393
2023-08-22 06:21:03.482726614 +0000 UTC m=+45.661131537 ,  2023-08-22 06:21:03.57699424 +0000 UTC m=+45.755399143 ,  94267546
2023-08-22 06:21:03.482737705 +0000 UTC m=+45.661142628 ,  2023-08-22 06:21:03.576997797 +0000 UTC m=+45.755402720 ,  94259992
2023-08-22 06:21:03.482798509 +0000 UTC m=+45.661203432 ,  2023-08-22 06:21:03.577011182 +0000 UTC m=+45.755416085 ,  94212573
2023-08-22 06:21:03.482767972 +0000 UTC m=+45.661172875 ,  2023-08-22 06:21:03.577016893 +0000 UTC m=+45.755421816 ,  94248530
2023-08-22 06:21:03.482840498 +0000 UTC m=+45.661245411 ,  2023-08-22 06:21:03.577024698 +0000 UTC m=+45.755429591 ,  94184030
2023-08-22 06:21:03.482811985 +0000 UTC m=+45.661216898 ,  2023-08-22 06:21:03.577028375 +0000 UTC m=+45.755433298 ,  94216189
2023-08-22 06:21:03.482854835 +0000 UTC m=+45.661259748 ,  2023-08-22 06:21:03.577043293 +0000 UTC m=+45.755448216 ,  94188368
2023-08-22 06:21:03.482858973 +0000 UTC m=+45.661263866 ,  2023-08-22 06:21:03.577047411 +0000 UTC m=+45.755452334 ,  94188358
2023-08-22 06:21:03.482884171 +0000 UTC m=+45.661289094 ,  2023-08-22 06:21:03.57707363 +0000 UTC m=+45.755478553 ,  94189359
2023-08-22 06:21:03.48286813 +0000 UTC m=+45.661273034 ,  2023-08-22 06:21:03.577083759 +0000 UTC m=+45.755488682 ,  94215538
2023-08-22 06:21:03.482756199 +0000 UTC m=+45.661161123 ,  2023-08-22 06:21:03.577098747 +0000 UTC m=+45.755503671 ,  94342277
2023-08-22 06:21:03.482767902 +0000 UTC m=+45.661172815 ,  2023-08-22 06:21:03.577106222 +0000 UTC m=+45.755511145 ,  94338229
2023-08-22 06:21:03.482933233 +0000 UTC m=+45.661338156 ,  2023-08-22 06:21:03.577118625 +0000 UTC m=+45.755523548 ,  94185282
2023-08-22 06:21:03.482744477 +0000 UTC m=+45.661149390 ,  2023-08-22 06:21:03.57713199 +0000 UTC m=+45.755536903 ,  94387413
2023-08-22 06:21:03.482936259 +0000 UTC m=+45.661341192 ,  2023-08-22 06:21:03.577140456 +0000 UTC m=+45.755545379 ,  94204077
2023-08-22 06:21:03.482915039 +0000 UTC m=+45.661319972 ,  2023-08-22 06:21:03.57713184 +0000 UTC m=+45.755536763 ,  94216500
2023-08-22 06:21:03.482771238 +0000 UTC m=+45.661176161 ,  2023-08-22 06:21:03.577164111 +0000 UTC m=+45.755569004 ,  94392763
2023-08-22 06:21:03.482781157 +0000 UTC m=+45.661186070 ,  2023-08-22 06:21:03.577167397 +0000 UTC m=+45.755572320 ,  94385909
2023-08-22 06:21:03.482797938 +0000 UTC m=+45.661202851 ,  2023-08-22 06:21:03.577183587 +0000 UTC m=+45.755588480 ,  94385579
2023-08-22 06:21:03.482797798 +0000 UTC m=+45.661202721 ,  2023-08-22 06:21:03.577182896 +0000 UTC m=+45.755587809 ,  94384988
2023-08-22 06:21:03.482791256 +0000 UTC m=+45.661196169 ,  2023-08-22 06:21:03.577195881 +0000 UTC m=+45.755600784 ,  94404564
2023-08-22 06:21:03.482982005 +0000 UTC m=+45.661386938 ,  2023-08-22 06:21:03.577196802 +0000 UTC m=+45.755601725 ,  94214677
2023-08-22 06:21:03.483001883 +0000 UTC m=+45.661406806 ,  2023-08-22 06:21:03.577209556 +0000 UTC m=+45.755614449 ,  94207593
2023-08-22 06:21:03.482806274 +0000 UTC m=+45.661211197 ,  2023-08-22 06:21:03.577210608 +0000 UTC m=+45.755615531 ,  94404234
2023-08-22 06:21:03.482812506 +0000 UTC m=+45.661217429 ,  2023-08-22 06:21:03.577223743 +0000 UTC m=+45.755628636 ,  94411037
2023-08-22 06:21:03.483027962 +0000 UTC m=+45.661432945 ,  2023-08-22 06:21:03.577225056 +0000 UTC m=+45.755629969 ,  94196913
2023-08-22 06:21:03.48281994 +0000 UTC m=+45.661224833 ,  2023-08-22 06:21:03.577250784 +0000 UTC m=+45.755655707 ,  94430774
2023-08-22 06:21:03.482816593 +0000 UTC m=+45.661221516 ,  2023-08-22 06:21:03.577249191 +0000 UTC m=+45.755654114 ,  94432157
2023-08-22 06:21:03.482821783 +0000 UTC m=+45.661226706 ,  2023-08-22 06:21:03.577287904 +0000 UTC m=+45.755692827 ,  94465770
2023-08-22 06:21:03.482824608 +0000 UTC m=+45.661229532 ,  2023-08-22 06:21:03.577292743 +0000 UTC m=+45.755697636 ,  94468054
2023-08-22 06:21:03.482921231 +0000 UTC m=+45.661326164 ,  2023-08-22 06:21:03.577311659 +0000 UTC m=+45.755716652 ,  94389977
2023-08-22 06:21:03.482393145 +0000 UTC m=+45.660798048 ,  2023-08-22 06:21:03.576905543 +0000 UTC m=+45.755310456 ,  94512178
2023-08-22 06:21:03.605509469 +0000 UTC m=+45.783914382 ,  2023-08-22 06:21:03.705236978 +0000 UTC m=+45.883641871 ,  99727439
2023-08-22 06:21:03.605466589 +0000 UTC m=+45.783871492 ,  2023-08-22 06:21:03.705291731 +0000 UTC m=+45.883696634 ,  99824992
2023-08-22 06:21:03.605560816 +0000 UTC m=+45.783965719 ,  2023-08-22 06:21:03.705313161 +0000 UTC m=+45.883718064 ,  99752295
2023-08-22 06:21:03.605673579 +0000 UTC m=+45.784078492 ,  2023-08-22 06:21:03.705352936 +0000 UTC m=+45.883757829 ,  99679287
2023-08-22 06:21:03.60557325 +0000 UTC m=+45.783978163 ,  2023-08-22 06:21:03.705304695 +0000 UTC m=+45.883709588 ,  99731375
2023-08-22 06:21:03.605742028 +0000 UTC m=+45.784146941 ,  2023-08-22 06:21:03.70538685 +0000 UTC m=+45.883791743 ,  99644752
